,B_cells,T_cells_CD4,T_cells_CD8,T_cells_Treg,NK_cells,Monocytes,Dendritic_cells,Neutrophils,Eosinophils,Basophils,Mast_cells,Platelets
Sample_403,0.01802584502865472,0.0450111136972036,0.09410840280129769,0.003391666683666277,0.14133977546067494,0.46012128536948244,0.062396790092726265,0.12625269018981608,0.0015825156939493947,0.0,0.0,0.04776991498252861
Sample_405,0.03824481883704115,0.2322958154765726,0.17675081761779204,0.0036580903629492845,0.2081802234424705,0.24539081466795148,0.029099161398237934,0.04881928500045877,0.00038052190425030705,0.0,0.0,0.017180451292275977
Sample_407,0.044483373080866834,0.07601065326566145,0.2488911609573508,0.009185845280385088,0.4119199239917605,0.07934969396901043,0.05660138484793202,0.04204271382187924,0.00018384444084112688,0.0,0.0,0.03133140634431235
Sample_409,0.0302809961715602,0.12224362160376544,0.08716739462861708,0.004546835602870068,0.12537127911077148,0.39591403700980193,0.03051755529495213,0.09160623042675023,0.003983370583132114,0.0,0.0037403810375277687,0.10462829853025156
Sample_411,0.014644717217381104,0.04503017728548955,0.1037954200085947,0.002639936653659826,0.14595573872077208,0.45800320783911996,0.046036674787991914,0.11873059834755888,0.002029548907419282,0.0,0.0,0.06313398023201275
Sample_413,0.035142581056923784,0.06586351674107857,0.0976898957867409,0.001634770113797866,0.17084550804225188,0.3439105197391916,0.11694024497784501,0.1002156003077262,0.0013142228996320439,0.0,0.0,0.06644314033481219
Sample_415,0.018366144426654168,0.06249544835758294,0.0853336122821385,0.007384384349205424,0.1334580874804427,0.4754951303515098,0.053963004197196345,0.1404102960517595,0.00012998847784076472,0.0,0.0,0.022963904025669928
Sample_417,0.01421498644035766,0.0575505276420147,0.12936075521307225,0.0030889403019815,0.1945556319787996,0.3643519257582968,0.03819543313299016,0.11020898053581119,0.0015005700117817578,0.0,0.0,0.08697224898489467
Sample_419,0.016371199252266152,0.029166079313124354,0.08182988945142686,0.004628638743699712,0.08570922918463604,0.5429401887293985,0.03636461354987649,0.15769089243288537,0.0015702670535427412,0.0,0.0,0.04372900228914378
Sample_421,0.012661522043123407,0.04205982815428471,0.07238429011082007,0.0015764859562809623,0.08394521751448296,0.5656242710697644,0.0272306351582295,0.14070859552702586,0.001451504556746235,0.0,0.002023000310763593,0.050334649598478304
Sample_423,0.02004219678044946,0.03272031217062213,0.09946856016588052,0.0029800563515884463,0.12039727963011122,0.5809130509170796,0.03234725038530913,0.08781889677456708,0.00030276060318956433,0.0,0.0,0.023009636221202917
Sample_425,0.015580518373414398,0.11406598678184775,0.2166493436612744,0.006500380376227956,0.3006634864749895,0.20589953858355312,0.036691660186251314,0.054165276560857276,0.003584735555334548,0.0,0.011820740498864604,0.03437833294738496
Sample_427,0.03971114257716372,0.21751760686064447,0.16275756519145435,0.011078504205997807,0.17467664567878738,0.2472697360123079,0.029437586842215438,0.07349555100299178,0.002432956682691706,0.000353757785296724,0.0024465462056724135,0.038822400954776286
Sample_429,0.01991523822428506,0.08790121692562299,0.10308724042575992,0.004443323878666012,0.12974504716382232,0.3858127660284668,0.04952596218872705,0.15781310095398,9.677497594009071e-05,0.0,0.0,0.06165932923472973
Sample_431,0.015615939120228265,0.04699286350704786,0.14073045285349894,0.0031204255698171045,0.17946999462418642,0.4488432350199549,0.03633403778902064,0.0943007849590269,0.001229773018673452,0.0,0.0,0.03336249353854552
