p_group_only,p_group_sex,p_full_adj,beta_group_full,top_cell_type,top_cell_p,survives,Gene
0.746268121281292,0.30481025707759424,0.8888067742739567,0.022602880116130545,T_cells_Treg,0.016914614704150326,NO,RP11-103J8.1
0.07294569045257983,0.10706869069686945,0.22661113949427775,0.16727890852129884,NK_cells,0.0013113087413343524,NO,NIT2
0.01438827933181651,0.22069519214251435,0.4927333179552036,0.1131406429976817,NK_cells,3.265720390621605e-05,NO,VPS26C
0.1291413745650529,0.07944251552551705,0.18604697438238715,0.21092965471822278,T_cells_CD8,0.0015623199639082674,NO,POLR1F
0.007876307178768388,0.023067755441301303,0.37107795124196413,0.11363372080974031,T_cells_Treg,0.005969654059250746,NO,SLC2A7
0.07524004551635104,0.1338128287873085,0.02883863442295669,0.40180143411256086,Eosinophils,0.027550635131419365,SI,RP5-966M1.6
0.010597537638346805,0.21652880239305888,0.3447337960670853,0.1887125162115309,NK_cells,9.554485546682908e-10,NO,DAP3
0.03057080165594034,0.01628338907642081,0.06952238322174903,-0.42528300729204316,Mast_cells,0.03734221428627787,NO,THTPA
1.613884521791166e-05,9.52875542256272e-05,0.009626534653796304,0.2709379616799151,Mast_cells,0.0039422967593285615,SI,CNTFR
0.21957805603201316,0.952152794459374,0.3823867936852149,0.1727907329872184,Mast_cells,0.008466664063112934,NO,SLC25A43
0.03718216003276709,0.005352783190003347,0.008037655986919644,0.6455489700563702,Basophils,0.001129373660008368,SI,SNORD12
0.109651654340966,0.5912959194165998,0.4440017202512974,0.15105353766848398,NK_cells,0.0066318414521761996,NO,FAM168A
0.03827975153589914,0.08111270540351094,0.05768452794330943,0.6992518134689492,Platelets,0.027739008191794153,NO,RNA5SP352
0.4635006873468064,0.18879575548146604,0.7198815085420063,-0.05363552301051423,Neutrophils,2.449016717975144e-06,NO,PPL
0.0011584941832711588,0.02620765926656383,0.9153260561999123,0.014385595295066136,Mast_cells,1.4160048526268623e-07,NO,TNFAIP3
0.001117131337869886,0.008451768539902427,0.5270384517238509,0.059843886174500975,T_cells_Treg,0.0032625559919417647,NO,OR4D9
0.0108590573331327,0.39985294175790587,0.12103820021742517,0.3430539095419835,NK_cells,1.6901010840580006e-08,NO,MS4A7
1.764073107362265e-05,0.0006503587732388528,0.17956561377645977,0.11689059835410852,Mast_cells,6.604801563739286e-06,NO,TRIM64B
0.031131009744044646,0.00386675893198484,0.012797612161389308,-0.4276722027086135,T_cells_Treg,0.016937268334972822,SI,SRPK3
0.0005739119512927952,0.03135513475023959,0.597824070432071,-0.14153518620873426,T_cells_CD4,0.0033861670255316014,NO,OVCA2
0.029246171119858454,0.4743799158463251,0.6881511306773139,0.08060907306518617,Basophils,0.001024017923326026,NO,TM6SF1
0.0006251095095648226,0.021723381267748643,0.5214935628420341,0.0495887342093454,Mast_cells,1.841560415697049e-05,NO,LINC01205
0.707655489839787,0.9248471615679835,0.7603725957166044,-0.06815690366639804,T_cells_CD8,0.0036053574925806312,NO,MTFP1
0.007477298140078594,0.1288519666787775,0.9412303204442366,-0.00780210985606623,Mast_cells,0.0006604455506576669,NO,CA7
0.00015201902549865823,0.0014641238121207046,0.44775797107955123,0.1298401971431447,T_cells_Treg,0.00015329178072992887,NO,OR4K11P
0.03598667632756363,0.17609113843993152,0.1582138195010802,0.25604825797395275,Basophils,0.013634575312271413,NO,ANKRD23
0.226999714761441,0.37587478829282717,0.40783294136831516,-0.11994601199916462,Mast_cells,0.0002631544081406319,NO,ESR1
9.511351837432366e-07,0.0002939603521773158,0.04880381511223589,0.20298215599495226,Eosinophils,0.0010233542604583905,SI,PKD2L1
3.001100468935276e-05,0.004200587122080048,0.11046342661317993,0.20380799078367445,Mast_cells,0.0063606908658328295,NO,NID2
0.41169821585563077,0.8879991913318666,0.005037085117141326,0.42238866119984586,NK_cells,8.185680118349038e-06,SI,ELMO1
0.006564079349419154,0.04363119521320416,0.29928757470273915,0.1304915020687161,Mast_cells,0.007983182190814076,NO,MMADHCP2
0.22087205140092744,0.08779756210143438,0.02583093278294672,0.33672314906986994,Basophils,6.414606433172032e-05,SI,ANTXR2
0.034974276445836026,0.0759662948110849,0.9706012602198598,0.005452350441624078,Mast_cells,0.0011762042366900152,NO,PRR23B
1.9012731073783007e-09,4.5153631875544186e-07,0.0016011909610008075,0.3857667041130962,Mast_cells,9.087377549813188e-06,SI,SUGCT
0.23999053094295336,0.5816768192707065,0.6595380510533408,-0.06931046408863525,Mast_cells,0.002019531824179132,NO,JPH3
0.000649625465214661,0.0074534918742341725,0.18865262700911087,0.1760044585232408,Dendritic_cells,0.002758718756335523,NO,HTR3A
1.2729685603514425e-06,1.4525465221809481e-05,0.0016928987971372024,0.28797792917036286,Eosinophils,0.00013670615278935032,SI,TUBB8P7
0.7157380077680221,0.22516966343498382,0.005191577739966432,0.47886983915292713,T_cells_CD8,2.2993636694525463e-07,SI,NPRL2
0.37963859436558167,0.6340075973569667,0.5887473678249853,-0.11813603213579912,Basophils,0.01760409845217683,NO,TRGV3
7.449066576846637e-07,0.0001164460202121797,0.014291482976947965,0.2611336538912986,Eosinophils,3.0465302291244603e-06,SI,SCGN
0.1342843022780165,0.1600027738693419,0.9322873159147943,-0.009664758198662896,Eosinophils,0.03694145921098213,NO,P2RX2
0.0020770356193422295,0.054327121890958216,0.8534146439703831,-0.01841580783116438,Mast_cells,0.00011356991023949642,NO,SLIT3
0.17727651525640287,0.3864136443557867,0.15663967152227296,-0.17156372177479784,B_cells,0.11845679132957886,NO,LINC00092
0.7638880134086294,0.5030707962172355,0.06591201711225719,0.22851154656374267,NK_cells,0.0005344162888274772,NO,ARFIP1
0.24033093839259975,0.7477845798745897,0.5630622633329883,0.08382167758779996,Eosinophils,0.03821584988627456,NO,RP11-1212A22.9
0.13673730800184217,0.4258323630144146,0.4059297467632196,-0.07822742874537023,Mast_cells,0.003936992414585357,NO,MIR4500HG
0.6083439037108498,0.33576612968329334,0.8632079129368698,0.01829249548556909,Eosinophils,0.05490385156570528,NO,FAM151B
0.00083034349310793,0.1078366848483457,0.2679036973049117,0.11721014511078698,Basophils,0.003955430651230375,NO,SBK3
1.6302596747468386e-06,0.000811048030037249,0.1544666416236784,0.21070508002694896,Mast_cells,0.0003025917960042984,NO,AGMO
0.07546743271322426,0.13439349514915816,0.13037210477290073,0.22556740002570078,NK_cells,0.003691097046169257,NO,NR3C2
0.04274454308153962,0.05071478371207853,0.0386669458731207,0.30515758357008166,T_cells_CD4,0.0015999038992525493,SI,IGLV10-54
0.8887860548183351,0.6871011828163454,0.4213179422669897,-0.20968808930085353,Mast_cells,6.902510962045577e-06,NO,SNORA79
0.0012599230797388009,0.002719059108004528,0.21731023791724693,0.22686862648146502,Mast_cells,0.004731659147314253,NO,PPIAP7
0.02500930443441108,0.030120427036133303,0.01580889284284079,0.847750295649806,Dendritic_cells,0.018821590206734375,SI,SNORA36A
0.015915490863091363,0.08617047564050917,0.936886483372756,0.009984610537225005,Basophils,5.513037359580027e-05,NO,LIPM
3.525177090214773e-05,0.0054404488804459215,0.3939577664664037,0.12828351005624555,T_cells_Treg,0.00034509221794871964,NO,PRPF40B
0.13514918148434918,0.22432538861893153,0.5389990358214963,0.11226856277197801,T_cells_CD8,0.0024273994342990293,NO,SLC48A1
0.023796208471915513,0.031036659427420343,0.5063403979746828,-0.1351971621123445,Mast_cells,0.014782243917476495,NO,RRP7A
0.0023101301667593824,0.018963223635452275,0.7694315473114904,-0.05069359425034049,Mast_cells,0.0003466702078086179,NO,ATE1
0.04115098436247199,0.26620009385041327,0.7886697274545453,0.03867384560771244,T_cells_CD8,0.0009370843058860384,NO,ACOT9
9.487321979069382e-07,0.00034088607351195384,0.08347417999937992,0.2184572428820851,Eosinophils,0.004552359739254172,NO,SCG2
0.7807346838377154,0.830039557504821,0.38394741282724876,-0.1043653370232842,Eosinophils,0.07458251105872955,NO,RN7SL521P
0.009521393773895529,0.05681626763273455,0.8255895501256405,-0.013070176272923877,B_cells,0.006529070117526057,NO,SSPN
0.07286565129355815,0.6113100317827584,0.12192000625193224,0.2663462705829888,T_cells_CD4,0.0011280436439965837,NO,TNFSF13B
0.0676051169294932,0.09567029011800351,0.6720376639863044,0.0555767690651664,Eosinophils,0.013333970516671016,NO,RPL21P37
0.000371283026501465,0.038380898212514405,0.6140674753156559,-0.08590536758931162,NK_cells,0.020729234734255312,NO,DNAL4
3.7259561857980526e-06,0.0005335159503215745,0.2084371297183394,0.1430831465861727,T_cells_Treg,5.2332048043058904e-05,NO,REP15
2.518572849365112e-05,0.00039755934465188024,0.14129483911654592,0.11480313062520628,Mast_cells,0.0006489454414592229,NO,EXPH5
0.002899853762567805,0.004807471394026873,0.18227725287236615,0.1270656870728647,Mast_cells,0.029859182238070853,NO,BTBD7P1
2.3604417211964315e-06,0.0011156394074010028,0.28710771701426824,0.16303438021725572,Mast_cells,7.333780095722898e-07,NO,TRDN
0.0024721395246759454,0.08218763230270057,0.47668684132761113,0.08048937634853894,Mast_cells,0.11184057938883703,NO,CHRM1
0.012936965271512854,0.06885771586943526,0.4905586733330641,0.0971921712849254,Basophils,0.009542409647554586,NO,ITLN1
1.0190997343425722e-05,0.0007430420179117143,0.8600486321923885,0.03443834941375033,Mast_cells,3.482266353479215e-07,NO,CSF2RB
0.4366609418188842,0.11575213085119093,0.3032176948931359,0.15490510215261735,Eosinophils,0.005736884102162698,NO,RIOX2
0.029448161137402576,0.4908517575839039,0.7558201455777331,0.048816520068721406,NK_cells,0.11180740441348715,NO,BET1P1
0.12581234957584117,0.08687236448800191,0.6643627891475006,0.06008917857063406,Basophils,0.0024371248442430567,NO,RP11-5A11.2
0.6947387187701921,0.4591552981355993,0.6391657580394111,-0.0699797887420631,Basophils,0.000622074447589228,NO,RPAIN
0.0001107523656528786,0.007553720196345394,0.47471638433590446,0.14273457349401966,NK_cells,3.773937437494201e-07,NO,YPEL3
0.19300597658513005,0.9737947406464615,0.9347385073947855,-0.014679814960374677,Mast_cells,0.1861293819424857,NO,RNA5SP448
0.5661869573385501,0.637571928612553,0.5532770724098819,0.18025335211714527,Basophils,0.006759736189601893,NO,ENSG10010134141.1
0.00017554704300002346,0.007553587968768606,0.659477747986867,0.03582825173312036,Eosinophils,0.00017614167236399526,NO,PRRG1
0.6890671566511564,0.201716568017895,0.22904116963203902,-0.19284788079738094,B_cells,0.000926738417685998,NO,AEBP1
0.4966178482295267,0.08420325664536929,0.26641707744501064,0.2683006395998351,Basophils,0.003091926487162289,NO,NHP2
0.05216805264115425,0.059338210149977824,0.5360689324835206,0.09004336151882406,Mast_cells,0.0002569069903888559,NO,OR4C4P
0.0011077704144491845,0.019918312926954194,0.9338692987278151,-0.01409496868466414,Mast_cells,4.0574543463199615e-06,NO,CYTH1
0.8852027301252513,0.6947980713430704,0.47864487106911935,0.11472427931772994,T_cells_Treg,0.021357956211231956,NO,MAP4K5
0.03208993155708346,0.035448782243871255,0.00913754977459022,0.9792371519614249,Dendritic_cells,0.040228185441277924,SI,SNORA60
0.011305456698804546,0.04761846274483745,0.17041304252136932,0.11124322428335627,Eosinophils,0.05138417993557629,NO,HAUS1P1
0.4554735981997884,0.7509137996650597,0.9425737438778392,0.011376214045252618,Basophils,0.0013961869769637952,NO,FAM104A
0.1420059510503241,0.8457996298442805,0.3073342647470132,-0.15524712338515462,Eosinophils,0.002848126269437347,NO,SDHAF4
2.575738019607918e-07,0.0015841856542501067,0.16973644706708668,-0.22139520828340203,Mast_cells,1.6688897062767077e-05,NO,MXD4
0.017995299829952287,0.03145625051459754,0.3523779356939326,0.15215800720841322,Eosinophils,0.00015655307731177734,NO,ZNF571
0.04465393620150529,0.15163937314763626,0.3126115631700157,-0.12210317783966243,Mast_cells,0.030536582005139826,NO,DGCR11
0.7689938168252891,0.6445088495278882,0.772608740308449,0.022831421680015604,T_cells_Treg,0.11555357609764179,NO,GHRLOS
2.776488068186867e-06,0.0006222185290342107,0.2019354214113118,0.15028887578078942,Mast_cells,3.147946673732792e-05,NO,LRIG3
0.14473336915520937,0.7661158972393745,0.5990857358996559,0.09685929966666669,T_cells_CD8,2.7379897493593756e-05,NO,RPP30
0.00048717119086156966,0.0068619468368866276,0.2341794126254341,0.17531300915338133,Mast_cells,0.0006887119626213168,NO,SLC34A1
0.6682105589439972,0.993733964416875,0.3191410888202788,0.19968835842601565,Eosinophils,0.04561525601774141,NO,CPSF4
0.18193254677997475,0.4174893024765214,0.25950149655865884,-0.18442358802586042,Mast_cells,5.919674976608922e-06,NO,OR4F13P
0.09326303888430636,0.30639601642559483,0.6414017040136037,0.1084569647087631,T_cells_CD4,0.021083111098604956,NO,TXN2
0.43390914683305015,0.40044572704070946,0.8251877170518169,0.022011078390897935,Mast_cells,0.001210077188018758,NO,GJB6
0.026081707803833173,0.06910654464284692,0.7069523042758427,0.02549339140989489,Basophils,0.021427639264900517,NO,PRDM6
0.7529789123015814,0.43958379938026426,0.6359984165118384,0.07503145253474,Mast_cells,0.0273226258025963,NO,MAPRE3
0.00021525721127089984,0.0022255914562362704,0.062112484130622744,0.14750053990675327,Mast_cells,0.007798232188846941,NO,WFDC3
0.003244019011975545,0.016603532232818522,0.2956916636035842,0.06522060371212904,T_cells_Treg,0.07083721203408648,NO,RP11-556N21.1
0.048526259774576856,0.11994637856779239,0.626181678172277,-0.08838105740240368,T_cells_CD4,0.01584558769133762,NO,WDR59
0.6375892324889765,0.6266987716670303,0.2668200217597982,0.20844139147720633,T_cells_CD8,0.00015701755394506174,NO,FAM172A
0.002822085149198151,0.005416264708640867,0.0023742049333447994,-0.41646674153564334,NK_cells,0.009650891418261486,SI,GZF1
0.22043408737519204,0.539205608598649,0.3034749464701004,-0.14240645350817582,Basophils,0.005063192819093173,NO,MRGBP
1.3717694658006128e-05,0.0024593401929053986,0.4317637485167194,0.06625625296192961,Eosinophils,0.00030151771870584165,NO,CLHC1
0.287320931435529,0.02015921691284968,0.00017260290887505993,0.48050867135821806,NK_cells,1.7166245992507285e-06,SI,DDX60
0.7334648197958973,0.9179024665421028,0.5085971857682635,-0.10936597041128315,Mast_cells,0.046409209341152884,NO,SEPTIN8
1.0228941517299301e-05,0.0005950886484787109,0.47013791377446545,-0.10294221907157797,Mast_cells,4.380713575816469e-06,NO,ULK1
0.0008767627146684911,0.02299613969230081,0.7285118950315902,0.033627113843470974,Eosinophils,0.003935928237374389,NO,DRD3
3.066365328305186e-05,0.03887294886915906,0.9524834436405627,-0.00880781277617383,Mast_cells,7.837008303317061e-05,NO,FAM9A
0.049055769059954187,0.257614850608675,0.28313431158291713,0.1774287100088404,Mast_cells,2.1433340720954919e-07,NO,CYFIP2
0.7958641878616234,0.8871883109936807,0.38076655776640794,-0.14353044856147532,B_cells,0.001990495351497787,NO,LAMA5
0.009057322106168999,0.1202733917595385,0.16246256993768068,0.2415699933191377,NK_cells,1.1455434269013946e-05,NO,INPP5K
0.0007106756228671327,0.018733160496944797,0.45878120972255226,0.09579803269397281,Mast_cells,0.024408276875404505,NO,HNRNPH1P3
0.520825980383867,0.3369246857692133,0.27009415773276907,0.22446490899585556,T_cells_CD8,0.00012567966699904127,NO,RPL29P11
0.008669768925078584,0.1598048951851798,0.900296779979915,-0.006047121888687775,Mast_cells,0.0012478791795567392,NO,FAM169B
0.0013034560056473985,0.018737164747787385,0.29435945486067533,0.13127262278105575,Mast_cells,2.5693855275342207e-06,NO,SMCO2
0.7336465864699901,0.9366029023911754,0.950543697510889,0.006875736834694482,T_cells_CD4,0.009123527272448683,NO,ARMCX3
0.0032935551475331087,0.05178780512734766,0.30801886033045367,0.09147701974660298,Mast_cells,0.0009569683857675378,NO,DACT3
1.9137294396224982e-07,4.659359120809553e-06,0.003746803094108746,-0.5534309853341286,Mast_cells,0.00029462286481474957,SI,LRCH4
0.16668078597243347,0.023829251215849997,0.011517919164571407,0.4403734223370368,T_cells_CD8,0.08219277356782687,SI,RP11-244J10.1
0.07103353061210427,0.179018880613623,0.2869440990695464,-0.18772448768549402,T_cells_CD8,0.00022352973089633812,NO,PPP2R2A
1.5166820829062123e-07,2.54690214119079e-05,0.011410221002610146,0.3536459969096283,Mast_cells,0.0001451922069413449,SI,ZNF812P
2.4710049759652797e-06,0.00033867824853030015,0.23733598080602905,0.07900109960918629,Mast_cells,9.047351384061354e-06,NO,ANKRD20A21P
0.006900856269579667,0.10577036819532445,0.47370460327231373,0.09099528857341305,Mast_cells,0.0009465068904865358,NO,EPN3
0.1378626904350276,0.04332039940890817,0.29300575323973804,0.19999234621369633,Mast_cells,0.018114427129117837,NO,SUMO1P3
5.157309982695241e-06,0.00010416340954340364,0.010878821680670525,0.15680508392676662,Mast_cells,0.00017904127250252034,SI,SDAD1P1
0.014228348975297166,0.24895954672196363,0.9754347164647839,0.0054223517347870565,Mast_cells,3.747421984650187e-05,NO,SNF8
0.04950732798413995,0.03216349061629545,0.17188395671416054,0.17706459077439604,Mast_cells,0.256506623274561,NO,PTPRT
0.0001087843056497597,0.00018493400596924286,0.011606585666699771,0.15470391204379305,T_cells_Treg,0.05659540912514389,SI,C18orf54
0.02183267090117649,0.11692705028747881,0.7636934214058217,-0.0672892642248255,Dendritic_cells,0.000439385726358046,NO,SLC35E2A
1.5796833319087355e-07,8.807660749341065e-05,0.0159054349024204,0.3030577190349085,Mast_cells,0.002371780170285025,SI,FAM71B
0.12097026527813591,0.30954263234611584,0.7295186528619257,-0.05934538298999139,Eosinophils,0.027798590178879236,NO,TCF7L1
0.025660595434958675,0.15941808748970318,0.481563522334013,-0.1253339097399484,Basophils,0.013401844604895135,NO,ENTPD6
0.0003315195005416091,0.018883896703228115,0.3966192316077046,-0.14325590398668514,Eosinophils,0.00021263966307924788,NO,KCNC3
0.013298775322369855,0.033354138751640214,0.18186939700617,0.2211150319632039,Eosinophils,0.38868853679889565,NO,SLC38A6
0.09219635643267945,0.1804295667529814,0.35883951533008845,0.1265235895553527,Dendritic_cells,1.681795112619283e-08,NO,SPDYE2
1.283639442071732e-06,0.0025758954236638557,0.04326563339868055,0.2774140805590573,T_cells_Treg,0.006199688626100726,SI,SLC25A14P1
0.004638229579093274,0.03469199476002904,0.6461643690371661,0.06544442916751204,Mast_cells,0.014860466724219784,NO,CCDC146
0.08974780232061251,0.047765879805190606,0.009881838148831762,0.581842780249091,Dendritic_cells,4.862990790549989e-07,SI,TPT1P9
3.247549452515703e-05,0.0033876121515988658,0.33348044720644654,0.13956414147176874,Eosinophils,0.006782437756267891,NO,KRT7
3.1457451618524024e-07,6.5308234416716785e-06,0.001362641237432109,0.4807077149330169,T_cells_CD4,0.0010090564594206213,SI,MRGPRX4
0.13524344659666246,0.11800782374578447,0.16945522413361624,-0.2555365933979565,T_cells_CD8,0.010018307601271502,NO,PRPSAP1
9.09234486272957e-05,0.0018172675915802531,0.12040321279495747,0.26762746612346444,Eosinophils,0.0006868618804964929,NO,RPL9P18
0.0082122568632963,0.26128692443079915,0.13277570030541147,0.28010894462949415,NK_cells,5.209911674258951e-07,NO,PIP4P2
0.33129487455010737,0.43915251820478085,0.0634059525493734,0.2694616271963383,NK_cells,0.00010350521532170677,NO,CIPC
0.002403887959151887,0.04558820412326871,0.578171194262567,0.0668271284515608,T_cells_Treg,0.06321385556778224,NO,ALG1L9P
0.0071568544937818755,0.007475236904560251,0.129690079766233,-0.2181389250437056,Mast_cells,0.0032907201589491074,NO,DHX37
0.6789165339366678,0.6375995633419337,0.9936512991334293,0.0013800337852325332,T_cells_CD8,0.00014464800896659644,NO,ZNF585B
0.000348636369880657,0.023399508897239157,0.521867955763265,0.1405922211489317,NK_cells,8.383355944996645e-06,NO,HPCAL1
0.0024681664896569993,0.008235271159000622,0.30628869737594305,0.15060009602896596,Mast_cells,0.0013077069787823053,NO,TDRD10
0.8240862365779043,0.7516912441935967,0.5275786824258889,0.11825275329255738,Platelets,0.0145767273787006,NO,SCARF2
0.010636912571757374,0.1332580521027443,0.7543009769469613,0.06037461593160686,Mast_cells,0.0005248746133655962,NO,PPP2R5C
0.0008995857184807111,0.008722552144509189,0.027770247352774783,0.3679181039423029,Dendritic_cells,1.618365531837917e-06,SI,EEF1A1P19
0.0036086421575226395,0.12174324682741275,0.08522879765659473,0.2996997599162041,NK_cells,4.354253416113666e-08,NO,AGO4
0.5848889100964078,0.6945458425887056,0.13689323478068402,-0.13353701824420147,Neutrophils,0.015268296111216915,NO,DRAXIN
0.04181843146330197,0.47157104495721086,0.14970333491817864,0.22626899917424634,NK_cells,1.9103712001170016e-06,NO,KPNA4
0.026554031366516833,0.10525612295212887,0.5073828410046097,0.0956797720741559,Eosinophils,0.013589372125468756,NO,PRUNE2
9.290981902143501e-05,0.004055001259480041,0.3993991660872403,0.07983493237821987,Mast_cells,0.0009607050512840539,NO,ZNF781
0.27977848195431876,0.17846666113134513,0.015616258251952866,0.44965366704990517,Basophils,0.003968881206971048,SI,RTCB
0.09956170008388103,0.6691520701445501,0.774101640271382,-0.04779974084721331,T_cells_CD8,0.0077857749632014965,NO,NOL7
0.1106915741963605,0.099937101022902,0.41463787120598644,0.09501762367141828,T_cells_Treg,0.013963953975281914,NO,GPR180
6.464026520290691e-06,0.0006654198379760682,0.03003208857208336,0.24792438725242347,Eosinophils,0.0025869578374108143,SI,CDADC1
0.41299450052020775,0.07771269808888276,0.20570545106688148,0.1998405996115645,T_cells_CD8,0.000580906818652362,NO,RIOK1
4.924491786558042e-05,0.016148711523721312,0.19251320482371265,0.19888728424216878,Basophils,0.0007524496269528012,NO,GPLD1
0.18669355922278638,0.7290451337592272,0.06342731785860445,0.4152638927063414,T_cells_CD8,0.00017616559779295968,NO,MRPL52
0.0033873803799668273,0.004489478161275659,0.18407691736204762,-0.2645031744608717,Mast_cells,0.032047074277500115,NO,NUMBL
0.002766301076515001,0.009971384130277965,0.37154279625765635,0.07898257237850773,Basophils,0.00047746364030082367,NO,SLC35F2
0.00044110951610654224,0.0044507994910919805,0.20944253261582996,-0.25555316004162004,Mast_cells,1.6324937320785056e-05,NO,FOXN3
0.005788475519290388,0.03295590457915926,0.8488549732902061,-0.04017744635508679,Mast_cells,8.531632740135013e-06,NO,NAAA
0.009829472544546539,0.12859011963590308,0.4158100012473143,-0.11730457039417284,Mast_cells,0.0022108267102712324,NO,RSPH10B
0.09165967967674103,0.09309083066852518,0.07442824000468223,-0.37031926317220404,Dendritic_cells,0.001206925992429817,NO,WASH9P
0.501597282256627,0.12920863729500465,0.27211389442818545,0.19458288506345317,Platelets,0.009733551030374826,NO,HOMER2
0.00676660985365889,0.003984646838319679,0.38373065550849506,0.13497207058802846,T_cells_Treg,0.0001316254617521493,NO,WI2-1896O14.1
0.0025326449025672958,0.06619890279359161,0.9716717334168798,-0.006354389648499536,Basophils,0.0003060190474726683,NO,C11orf24
0.28474263071198247,0.906036826643138,0.875269076267164,0.032373442264893214,Basophils,4.7444869301590796e-05,NO,TXK
2.601544919404358e-07,0.00011924930321955155,0.023205854577888204,0.274199590806328,Basophils,0.002073958960304341,SI,LMCD1
0.8768147647242651,0.6177965705301557,0.5595764191731418,-0.058975046186910005,T_cells_CD8,0.011942249527200468,NO,TWSG1
1.4249107814826488e-06,3.2266103998764935e-05,0.050266217033034126,0.16788916417890248,T_cells_Treg,0.00018346991927164875,NO,PNLIPRP3
0.011591104065012767,0.01834717140734848,0.23801759680137388,0.17643170745516792,T_cells_Treg,0.08261199607440675,NO,UBE2D3P2
0.08221192916140882,0.34015005011920957,0.9759318912783854,0.005498707580131213,NK_cells,0.08030087659230299,NO,RP5-1090P18.1
0.08520693207951158,0.08178580373559667,0.9595294009420026,-0.005657525882645514,Mast_cells,0.0025593680033825805,NO,OR4A1P
9.620144916351703e-06,0.0003581960621613336,0.052443522361574506,-0.32668835675277874,Mast_cells,1.7058185599907122e-05,NO,MIB2
0.00017139658229574695,1.057431497229725e-06,0.0001469026412551669,-0.6869878398885998,B_cells,0.057194048197656056,SI,MIR941-5
0.002827786804325682,0.130054938476346,0.16211042655852165,0.22962073970668614,NK_cells,1.1380699619567694e-07,NO,SEC61A1
0.8399917343802412,0.8543796584439508,0.8814320694628953,-0.02371928109365352,T_cells_CD8,0.014847163121900715,NO,ENDOV
0.17480119454156376,0.5060413263718998,0.5153974259167444,0.09685035028290541,NK_cells,0.008370383169087172,NO,ERCC2
0.608820583273681,0.38576989414005236,0.009643202024399822,-0.623700044186322,Mast_cells,3.5874238892869166e-05,SI,OR4A19P
0.039222500466346996,0.09956176286135056,0.46728584166090104,0.12449581145847416,NK_cells,7.0192420813535915e-06,NO,RBM14
7.89709200954285e-05,0.08336353301050871,0.8182957827077356,0.05408396314326662,Mast_cells,1.6642961921539226e-07,NO,TMEM258
0.6787348703283154,0.8871684910096229,0.8226020695466141,0.016804879871176008,T_cells_CD8,0.038589872435978535,NO,STX18-AS1
0.010768416376748045,0.4491826927508758,0.33677742066477473,0.19189050270084285,T_cells_CD8,0.0007212622599316142,NO,UBE2E3
0.875584781289567,0.570249602717315,0.4368171786649889,0.24774357224718832,Mast_cells,4.1042180213395094e-05,NO,RNU1-28P
0.0005559953751149459,0.05501134500422075,0.6487637409241841,0.09902987185291591,Mast_cells,0.0024459419955809017,NO,LTF
0.00047874155980696557,0.00390882797582607,0.09735705478959472,0.31654257050206,Mast_cells,0.0014065960102874326,NO,PPIAP4
1.6315470800427994e-06,0.0039619160767440445,0.12521673447369078,0.12293921506176089,Mast_cells,0.04994293579342852,NO,VTCN1
0.009525937920980856,0.13497511679797083,0.19106248593011477,0.1802530463555962,NK_cells,4.70648632687361e-07,NO,KIDINS220
1.241760251412067e-05,0.0007553762612850273,0.4784187161227054,-0.11795412224910766,Mast_cells,6.649597879712626e-09,NO,CCM2
0.05562846504581597,0.022820832105506766,0.055238598405308884,0.2922149351173904,T_cells_Treg,0.08006207686596781,NO,GTF2H3
1.0796448926759996e-06,0.0002073025513337707,0.4329065252633111,-0.15478138112604609,Eosinophils,5.068331912953321e-10,NO,PLXNB2
0.0014019871214396415,0.06480667446968996,0.42720557388748154,0.15186497294188434,NK_cells,1.3290922003598256e-10,NO,TBL1X
0.011614606480850522,0.04312258755742899,0.7548698088052189,-0.06923103577884812,T_cells_CD8,0.015686735763890323,NO,ELK3
0.012427194593595925,0.08476838909175385,0.374533424915591,-0.1938472569918271,Basophils,0.0007001873807606328,NO,RPIA
0.470029714911951,0.5598775615766955,0.9642944497346891,-0.006555619697402288,T_cells_Treg,0.01450662240167341,NO,TOMM34
0.1614036998254513,0.4464689058433899,0.8935201030157679,0.01956302415919803,T_cells_CD8,0.040148473116809295,NO,SLC25A16
0.11208431347085897,0.08806664769073044,0.483193236427209,0.0601957873842429,T_cells_Treg,0.12260775679305759,NO,A2M-AS1
0.0005550623246615505,0.06627854665612408,0.9839899443970644,-0.0017899875986967378,Mast_cells,9.407341357438399e-05,NO,SLC6A14P1
0.4166739367282886,0.5048896591988203,0.7525832718647433,-0.07123159536077416,Basophils,0.00015512714471237383,NO,COPS7A
0.014968124466260741,0.0188306250669378,0.757747514563622,-0.08079713275860949,Eosinophils,0.03858090675702885,NO,IDS
0.19360373522582358,0.737511424025131,0.05137866683606221,0.3324458842122712,NK_cells,7.461319811847113e-07,NO,NUP58
2.1197696594555286e-06,0.006472301895590241,0.1694768774322369,-0.25871124952624824,Mast_cells,0.0016617915724609056,NO,POLR1G
0.2635203395507083,0.533047866020146,0.45067563825894996,0.25818668746476436,Eosinophils,0.024922805168855366,NO,IGLV2-14
0.0015421289035093793,0.028434335142783585,0.04191510311651644,0.15774080711427935,Platelets,0.0012102974641864904,SI,SHROOM4
0.0015043832407801855,0.041309375979206774,0.2602820616473913,0.10976759875737138,Mast_cells,0.01639670617508584,NO,RSPO4
0.0010785502128396972,0.0064463859594715775,0.20919624991159055,0.0765038775073698,Eosinophils,0.0009773534111297015,NO,TLCD4
