gene_id,log2FC,p_value,p_adj,gene_symbol
8069532,-0.1212414288557202,0.0518795723004814,0.6027501815741995,HSPA13
8013325,0.3252991283582078,0.0518384450960663,0.6027501815741995,SNORD3A
8013329,0.3252991283582078,0.0518384450960663,0.6027501815741995,SNORD3A
7971860,0.0697047761194027,0.0469948136335472,0.6027501815741995,
8162940,-0.1677413154228846,0.0479880404703174,0.6027501815741995,ABCA1
7934883,0.060607347263681,0.0502321156652265,0.6027501815741995,
7892530,-0.1008201970149249,0.0510507333252827,0.6027501815741995,
8047038,-0.0906054009950256,0.0464167141811748,0.6027501815741995,PMS1
8123437,0.0655115502487566,0.0525507936784064,0.6027501815741995,KIF25
8123488,0.0823427900497524,0.0489660752709119,0.6027501815741995,C6orf208
8083673,-0.0572594945273623,0.0525447534346,0.6027501815741995,IQCJ
7924888,0.0784200815920401,0.0510167145840213,0.6027501815741995,HIST3H2A
7925028,0.0687960179104463,0.044845656059711,0.6027501815741995,FAM89A
8113703,0.0722562567164191,0.0455827569206273,0.6027501815741995,
8034075,0.0878248218905479,0.0448929683818192,0.6027501815741995,CDKN2D
7892616,-0.1467704656716408,0.0492875062284105,0.6027501815741995,
7892558,-0.1933344935323377,0.0475042351001295,0.6027501815741995,
7894616,-0.2271418825870634,0.0505958416909337,0.6027501815741995,
8162929,0.1205992238805966,0.0461406495038497,0.6027501815741995,OR13C4
7892592,-0.1196560318407948,0.0467996746075475,0.6027501815741995,
8084014,0.051787570149254,0.046936488941509,0.6027501815741995,
8148465,0.0714080079601982,0.0483899074169935,0.6027501815741995,
7899484,-0.1273852378109463,0.0482273834496048,0.6027501815741995,
8161697,0.0582927940298496,0.0498886093106356,0.6027501815741995,
8118974,-0.1236450248756249,0.0457829593320394,0.6027501815741995,RPL10A
8025321,0.0733637691542288,0.0449175418245108,0.6027501815741995,CLEC4GP1
7961187,-0.1525611960199002,0.0486242540289406,0.6027501815741995,KLRC1
8065071,0.0747919283582101,0.0491034671597363,0.6027501815741995,FLRT3
8064859,0.0811975283582091,0.0522919306468385,0.6027501815741995,PROKR2
7910948,0.1334682786069643,0.0446710057864961,0.6027501815741995,
8104422,-0.0834601213930366,0.0497243810692003,0.6027501815741995,MTRR
7992887,-0.1177735184079598,0.0482581800351671,0.6027501815741995,ZNF75A
7951695,0.1519223920398014,0.0495214119317565,0.6027501815741995,C11orf34
7915563,-0.0928212736318414,0.0450272859459192,0.6027501815741995,
8099760,-0.0948633890547281,0.0471651079977106,0.6027501815741995,ARAP2
8161513,-0.2343709492537318,0.0488906727670077,0.6027501815741995,PGM5P2
7902166,-0.1021596895522414,0.0472691882749919,0.6027501815741995,MIER1
8061916,0.0977028935323387,0.0484368797384439,0.6027501815741995,
8040516,0.1580970109452737,0.0523809272386796,0.6027501815741995,MFSD2B
8163936,0.066177100497514,0.0503698811493068,0.6027501815741995,LHX6
7896275,-0.1520078567164171,0.0495157155649776,0.6027501815741995,
8163444,-0.1081422029850731,0.0481568236200438,0.6027501815741995,ZFP37
7893936,0.1439309094527372,0.0466942589602212,0.6027501815741995,
8026106,-0.0525120616915408,0.0504650502280571,0.6027501815741995,CALR
8148270,-0.1153185890547234,0.0445316997752687,0.6027501815741995,NDUFB9
8025984,-0.1474753472636818,0.04692206667274,0.6027501815741995,ZNF844
8061509,0.0618058945273638,0.0525062981976732,0.6027501815741995,DEFB118
7907964,-0.1503833492537314,0.0475983524429366,0.6027501815741995,
7954995,0.1002342109452731,0.0516574922030146,0.6027501815741995,
8148737,0.1323295004975104,0.0488659054511629,0.6027501815741995,MAF1
8011324,0.1088572557213933,0.0487078470073939,0.6027501815741995,OR1G1
8162631,-0.1347672119402991,0.0465546658919706,0.6027501815741995,ZNF510
8070411,0.0704943024875621,0.0490929195931994,0.6027501815741995,C21orf88
8070482,0.0668095084577107,0.0479991597100356,0.6027501815741995,C21orf129
8036969,0.0607219542288568,0.0513468230691757,0.6027501815741995,CYP2A6
8179495,-0.1121770328358202,0.0512478833860625,0.6027501815741995,PSMB9
8154219,-0.1223047024875629,0.0461904789101312,0.6027501815741995,
8020814,-0.0798676338308466,0.0482097815526005,0.6027501815741995,RNF138
7894586,-0.2238435263681601,0.0484978758923678,0.6027501815741995,
8133662,-0.0818554547263676,0.0444625507599551,0.6027501815741995,RHBDD2
7934810,0.0738478786069647,0.0484959960878766,0.6027501815741995,
8071136,-0.0543737432835831,0.0476867784528908,0.6027501815741995,PEX26
8163063,0.1607121034825889,0.0492668967347303,0.6027501815741995,CTNNAL1
7968577,-0.1057744079601992,0.0524745739900983,0.6027501815741995,NBEA
8132209,0.0816891422885559,0.0446241762671317,0.6027501815741995,LOC441208
8127425,-0.0976529014925393,0.0517103427940568,0.6027501815741995,LMBRD1
7931643,0.0576167402985072,0.0457683735587095,0.6027501815741995,CYP2E1
8005553,0.3252991283582078,0.0518384450960663,0.6027501815741995,SNORD3A
8169094,0.0663737751243775,0.0525033557389152,0.6027501815741995,IL1RAPL2
8109908,0.0587664417910449,0.048270054224359,0.6027501815741995,LOC257358
7942569,0.0487671343283588,0.0521179725982213,0.6027501815741995,SLCO2B1
7981728,-0.1617288656716411,0.0503026167812722,0.6027501815741995,
7981737,-0.1494616477611963,0.0508757896580647,0.6027501815741995,
7949857,0.0674737054726355,0.0458085608342687,0.6027501815741995,NUDT8
7898653,0.0658815482587078,0.052137242013182,0.6027501815741995,FAM43B
7893535,-0.154118724378109,0.0486288518325834,0.6027501815741995,
8074791,0.0437104079601979,0.044559968261486,0.6027501815741995,MAPK1
8074688,-0.0887161353233825,0.0458024237543241,0.6027501815741995,THAP7
8149638,-0.0907919402985086,0.0465988138376634,0.6027501815741995,DOK2
7896171,-0.1028462049751253,0.0508519938592251,0.6027501815741995,
8118409,0.0826411980099495,0.0477903841145069,0.6027501815741995,C4A
8118455,0.0826411980099495,0.0477903841145069,0.6027501815741995,C4A
8166906,-0.1427203104477596,0.044539572377476,0.6027501815741995,GPR34
8160511,0.0482196975124371,0.0479676148058436,0.6027501815741995,C9orf11
7894147,-0.1485084915422891,0.04629145138982,0.6027501815741995,
7976488,0.0812356258706454,0.048939194603099,0.6027501815741995,SERPINA5
8037750,0.0532603363184076,0.0502832567832584,0.6027501815741995,IGFL4
8168280,-0.0663658348258717,0.0482036035831021,0.6027501815741995,NONO
7893589,0.1338915104477624,0.0481736228090787,0.6027501815741995,
7932860,0.0729892875621889,0.0495237453183889,0.6027501815741995,
7959696,0.0511076258706468,0.0505460504249215,0.6027501815741995,DNAH10
7893682,-0.1022713691542271,0.0524520628559039,0.6027501815741995,
8166899,0.0567839164179106,0.0470799378311878,0.6027501815741995,NYX
8168408,0.0670624477611951,0.0521744681588656,0.6027501815741995,
8005547,0.3252991283582078,0.0518384450960663,0.6027501815741995,SNORD3A
8040173,-0.1010974626865657,0.0504205939311759,0.6027501815741995,TAF1B
7982152,0.0934200079601987,0.0480782022309343,0.6027501815741995,
7965769,0.0507055502487561,0.0469045043287064,0.6027501815741995,SLC5A8
8005707,0.1359115482587078,0.0520244087493962,0.6027501815741995,MAP2K3
8168873,-0.1267940477611935,0.0506811576853333,0.6027501815741995,ARMCX6
8074939,-0.0908221651741296,0.0454373272547886,0.6027501815741995,CHCHD10
8094342,-0.0968544776119433,0.0488902489159509,0.6027501815741995,PACRGL
8094476,-0.1278277213930359,0.0476820459726329,0.6027501815741995,TBC1D19
7893444,-0.1145502905472639,0.0486436359830275,0.6027501815741995,
7893465,-0.2838395661691546,0.050200805026545,0.6027501815741995,
8144953,0.1078755940298492,0.0464938770081951,0.6027501815741995,XPO7
8136967,0.0872435184079618,0.0498172122418408,0.6027501815741995,OR2A5
7959880,0.101602955223881,0.0500548178447392,0.6027501815741995,
8131519,-0.0810682885572147,0.0463727145398277,0.6027501815741995,PHF14
7894162,0.1632269174129348,0.0516478477009655,0.6027501815741995,
7913835,0.110475623880597,0.0517262890543114,0.6027501815741995,RHCE
8064277,0.062609016915422,0.0517121797095047,0.6027501815741995,MYT1
7910585,0.053812523383085,0.0456523634986045,0.6027501815741995,
8047339,-0.0648782407960197,0.0475518927975149,0.6027501815741995,BZW1
8124527,-0.1966445810945272,0.049958978051068,0.6027501815741995,HIST1H1B
7951654,-0.0752939542288562,0.0507218835657321,0.6027501815741995,FDXACB1
8066214,0.1955221134328351,0.0520693154077459,0.6027501815741995,TGM2
8133145,-0.064101369154228,0.0498062849871024,0.6027501815741995,CRCP
7957161,-0.122285719402984,0.048035925867048,0.6027501815741995,THAP2
8133008,-0.0494838328358215,0.0507410677155938,0.6027501815741995,
7970840,0.1072820039800994,0.0519177741626892,0.6027501815741995,
8105463,-0.1035417970149286,0.0472069731537036,0.6027501815741995,GPBP1
7948048,-0.0703236437810947,0.0456308903786858,0.6027501815741995,LOC120824
8007462,-0.0921826965174146,0.0456446931396126,0.6027501815741995,NBR2
8045974,-0.1666668935323398,0.0494423349278789,0.6027501815741995,SLC4A10
8180003,-0.1295675223880596,0.0497387092548361,0.6027501815741995,HLA-DRB3
7961386,-0.1490869452736314,0.0519791591290121,0.6027501815741995,GPRC5D
7994237,-0.0826056139303474,0.0460790127445571,0.6027501815741995,LCMT1
8179399,0.0826411980099495,0.0477903841145069,0.6027501815741995,C4A
7895566,-0.155664756218905,0.0468412162572014,0.6027501815741995,
8033746,-0.117130117412934,0.0465549611029064,0.6027501815741995,ZNF699
7897277,0.0739929492537321,0.0492420102778644,0.6027501815741995,C1orf211
7970842,0.0929254228855711,0.0459192136968395,0.6027501815741995,
7970858,-0.1105347741293538,0.0469007883910856,0.6027501815741995,HMGB1
8020162,0.0778290746268668,0.0523734855389608,0.6027501815741995,AMAC1L2
8154953,0.0966402666666663,0.0450774667060496,0.6027501815741995,KIAA1045
8073585,0.0702049174129344,0.0521276971533752,0.6027501815741995,SERHL
7981192,0.063499219900498,0.0493888126250566,0.6027501815741995,ATG2B
8115838,0.0611230885572151,0.0484145264555332,0.6027501815741995,
8049670,0.0547896716417914,0.0442575146173791,0.6027501815741995,GPC1
8049567,0.0760488338308453,0.0481408404854238,0.6027501815741995,RAMP1
8042346,0.068963520398011,0.0462467981808896,0.6027501815741995,FLJ16124
7914218,-0.0566075721393044,0.0525091984711014,0.6027501815741995,TAF12
8014342,0.0733967960199013,0.0484503825442116,0.6027501815741995,CCL16
8160622,-0.0632808477611934,0.0492390494245629,0.6027501815741995,SMU1
8149281,0.1465744358208951,0.052443492304658,0.6027501815741995,
7968851,0.0478245771144285,0.0497269330813469,0.6027501815741995,TNFSF11
8025058,-0.0696665074626867,0.0512969557231352,0.6027501815741995,TRIP10
8106962,-0.1044229731343273,0.0524747839489433,0.6027501815741995,ARSK
8119926,0.197887599999996,0.0475461155046594,0.6027501815741995,TMEM63B
7906751,-0.1057312457711447,0.0462371679495507,0.6027501815741995,
8048976,-0.0977482069651731,0.0488237883663225,0.6027501815741995,
8007641,0.0843473671641774,0.0464351432778554,0.6027501815741995,LOC728675
7917528,-0.1543679343283583,0.0505135523155154,0.6027501815741995,
7895183,0.1733280179104466,0.0454006763592568,0.6027501815741995,
8027363,-0.069927960199005,0.0503265046513541,0.6027501815741995,ZNF726
7981385,-0.113703317412936,0.0485907753046078,0.6027501815741995,
8073633,0.0680380318407962,0.0453922550581697,0.6027501815741995,PNPLA3
8027390,-0.0980373671641796,0.0455166164722682,0.6027501815741995,POP4
8109597,-0.1188248358208952,0.0455127359568996,0.6027501815741995,UBLCP1
8128371,0.0613954945273631,0.0482790016489442,0.6027501815741995,C6orf168
8037775,-0.0782950686567165,0.053330795742787,0.6028916032964591,PTGIR
8003667,-0.1083864656716411,0.0535046607124076,0.6028916032964591,SERPINF1
8060837,0.0780066646766162,0.0530795784518014,0.6028916032964591,
8096335,-0.1361962805970149,0.0528263053082225,0.6028916032964591,HERC6
8082012,0.0925624119402988,0.0534336606619344,0.6028916032964591,SLC15A2
8065069,0.0672240019900494,0.0531576969881218,0.6028916032964591,
7896700,-0.1005037174129341,0.0532110150597841,0.6028916032964591,
8113701,0.1138381791044791,0.0530690596618794,0.6028916032964591,
8035868,0.0863032457711439,0.0527754333897226,0.6028916032964591,
8168117,0.0622378169154238,0.0533928413615342,0.6028916032964591,ARR3
8015163,0.0451689751243775,0.0529814806543229,0.6028916032964591,KRTAP3-3
8076298,0.0817335084577113,0.0527576946936847,0.6028916032964591,
8011214,0.0633668815920405,0.0535026616353157,0.6028916032964591,RTN4RL1
8146527,0.0750567522388059,0.0534089789648867,0.6028916032964591,T1560
8026533,-0.098635074626868,0.0528861338136086,0.6028916032964591,HSH2D
7957604,0.0648501671641801,0.0529594993167809,0.6028916032964591,
7909898,-0.0765035024875633,0.0534149665927295,0.6028916032964591,MIA3
7930208,0.0809065950248761,0.0531907873919699,0.6028916032964591,INA
8091696,0.0811660975124377,0.0534554746701165,0.6028916032964591,
8054486,0.0432419960198995,0.0526338853073366,0.6028916032964591,NPHP1
8009366,-0.0943457711442805,0.0534796899724014,0.6028916032964591,NOL11
8004428,0.065345659701494,0.0531322117445706,0.6028916032964591,AMAC1L3
8057819,-0.0615735621890549,0.0528283386806628,0.6028916032964591,
8036430,-0.1155273631840794,0.0533273226971961,0.6028916032964591,ZNF781
8154254,-0.0612458726368156,0.0530478804038221,0.6028916032964591,KIAA1432
7949851,0.0785599104477619,0.05327230126474,0.6028916032964591,C11orf72
8051413,-0.0981539184079602,0.0532208027945385,0.6028916032964591,FAM98A
7922324,0.0540955880597024,0.0535039055975791,0.6028916032964591,
7896603,0.0953690169154235,0.0528100824238937,0.6028916032964591,
8127158,0.0983925353233825,0.0526545877745634,0.6028916032964591,GCLC
8109693,0.0686999422885579,0.0526425173421265,0.6028916032964591,
8083094,-0.0642172597014933,0.0527283247629176,0.6028916032964591,RASA2
7985482,-0.0549602686567167,0.0530313936747198,0.6028916032964591,WHAMM
7979223,-0.0913329830845786,0.0526585792815553,0.6028916032964591,DDHD1
7894356,-0.1034610388059702,0.0533058357014886,0.6028916032964591,
8015806,0.068254748258707,0.053213719979338,0.6028916032964591,ETV4
8060308,0.0664101213930346,0.0526087187010543,0.6028916032964591,DEFB126
8124498,-0.1811495203980095,0.0531511458660304,0.6028916032964591,ZNF204P
8030950,-0.1197439741293546,0.0532494425479505,0.6028916032964591,ZNF701
8024754,0.0698129114427867,0.0533741060963614,0.6028916032964591,CREB3L3
8032051,0.0671988298507475,0.0533488873504371,0.6028916032964591,ODF3L2
7895471,-0.0895054149253713,0.0530465088965355,0.6028916032964591,
7894812,-0.1715944477611941,0.0531265804059576,0.6028916032964591,
8008185,-0.0999813353233829,0.052867299947379,0.6028916032964591,ABI3
8047606,-0.1027225373134337,0.0532610791798732,0.6028916032964591,NBEAL1
8009040,0.0755119004975117,0.0532757520439178,0.6028916032964591,MRC2
8165665,-0.0733816318407978,0.0531484681758587,0.6028916032964591,COX2
7969286,0.0695921094527358,0.0529604621340864,0.6028916032964591,
8080683,0.0757477850746264,0.0528224593769727,0.6028916032964591,
8021374,-0.08776189651741,0.0531228141057769,0.6028916032964591,
8019599,0.0451689751243775,0.0529814806543229,0.6028916032964591,KRTAP3-3
8061171,-0.1060231442786054,0.0529797694038013,0.6028916032964591,POLR3F
7978021,0.0524808497512436,0.0546632057850365,0.6028985587560146,MYH7
7971419,0.0824888457711452,0.0540498934827698,0.6028985587560146,SIAH3
7939657,0.07366592636816,0.0543849087132547,0.6028985587560146,DGKZ
7912211,0.0715611562189053,0.05377546181414,0.6028985587560146,SLC2A7
8141950,0.0494764577114432,0.0545926870919142,0.6028985587560146,RELN
8112388,-0.0957671980099492,0.0556188457217548,0.6028985587560146,TRIM23
7905131,0.0686409751243779,0.0541207498308789,0.6028985587560146,CA14
8088768,0.052946013930347,0.055222540764716,0.6028985587560146,
8141133,-0.0964525134328377,0.0549039755222741,0.6028985587560146,SHFM1
8117724,0.0850231203980089,0.0556180210223947,0.6028985587560146,OR12D2
8151367,-0.0688127303482577,0.0551608130947707,0.6028985587560146,
8114647,-0.0626395840796023,0.0552563191089594,0.6028985587560146,SLC25A2
7904874,0.0495381492537312,0.0548571219349364,0.6028985587560146,NBPF11
8112940,-0.0754555900497493,0.0551827859098436,0.6028985587560146,SSBP2
8018006,-0.0575776975124364,0.0551573520748195,0.6028985587560146,ABCA10
8067361,0.049942298507462,0.0547925910055387,0.6028985587560146,TAF4
7997135,0.0732702169154224,0.0545727495217636,0.6028985587560146,MTSS1L
8105970,-0.1443858328358231,0.0552897053262797,0.6028985587560146,GTF2H2
8089185,-0.0733254447761204,0.0556123247951509,0.6028985587560146,IMPG2
8087839,0.061017510447761,0.0540728259434568,0.6028985587560146,POC1A
7997746,0.0801017393034841,0.0554087166583069,0.6028985587560146,JPH3
7998444,0.0726808238805967,0.0539604884800478,0.6028985587560146,PRSS29P
8035639,0.073056258706468,0.055373813849467,0.6028985587560146,HAPLN4
8086878,0.0632321552238801,0.0546577924104616,0.6028985587560146,
7921447,0.0616561870646772,0.0541751789511098,0.6028985587560146,OR10J5
8058542,0.0501629910447762,0.0544438408476618,0.6028985587560146,C2orf80
8090533,-0.0835577114427872,0.0553555496553287,0.6028985587560146,ISY1
8113286,-0.1480135681592047,0.0552323821452152,0.6028985587560146,RIOK2
7974166,-0.1243986368159202,0.0553751282578518,0.6028985587560146,FANCM
8023596,0.0811037034825883,0.0551363594024962,0.6028985587560146,
8079401,-0.0699627323383085,0.0556780811536998,0.6028985587560146,CCR5
8030969,-0.1205139203980092,0.0543968727497278,0.6028985587560146,ZNF818P
7953383,0.1610149651741288,0.0541757078317882,0.6028985587560146,SCARNA10
8043657,-0.0565191283582082,0.054893723163852,0.6028985587560146,CNNM4
8172369,-0.0670799701492521,0.0543384278638876,0.6028985587560146,ZNF182
8118302,0.0577223781094549,0.0541777392164479,0.6028985587560146,C6orf26
7903049,-0.1160011363184079,0.0537104109367335,0.6028985587560146,CCDC18
8173647,0.0602908497512437,0.053680710205202,0.6028985587560146,ZDHHC15
7894293,-0.1050644218905496,0.0551650177318574,0.6028985587560146,
8002087,0.1626519402985096,0.0551141142192728,0.6028985587560146,RANBP10
8033330,-0.0937497293532327,0.0551248445288186,0.6028985587560146,
7973618,-0.1044668258706469,0.0546328852112954,0.6028985587560146,IRF9
7973350,0.1290213970149256,0.0543404285289592,0.6028985587560146,
8051882,-0.0976470746268676,0.0551558146318356,0.6028985587560146,LRPPRC
7929882,0.0662571781094518,0.054373365058547,0.6028985587560146,SEMA4G
8016825,-0.0700514726368171,0.053995306779356,0.6028985587560146,COX11
8111892,-0.0953682029850755,0.0548215589359762,0.6028985587560146,OXCT1
7921422,-0.10158064079602,0.053625233699147,0.6028985587560146,OR6K3
8110865,0.0649555940298505,0.0554658092312459,0.6028985587560146,IRX4
8127943,-0.1172144358208946,0.0541376233076748,0.6028985587560146,SNX14
8059475,0.0671522925373135,0.055385082216415,0.6028985587560146,
8177674,-0.1330863880597004,0.0548976509698724,0.6028985587560146,GTF2H2D
8132031,0.0696582467661706,0.0543952580897235,0.6028985587560146,PRR15
8092638,-0.0584925532338305,0.0552264169143434,0.6028985587560146,
8075910,-0.0817753034825887,0.0547110710064308,0.6028985587560146,RAC2
7893347,-0.1895407104477606,0.054203052005026,0.6028985587560146,
8004545,0.1319552218905482,0.0540820366309401,0.6028985587560146,ATP1B2
8126934,0.0495638626865666,0.0541850999873053,0.6028985587560146,DEFB114
7956613,-0.0703168656716428,0.0546004286413465,0.6028985587560146,TSPAN31
7909561,-0.0717293034825852,0.0549746450471481,0.6028985587560146,C1orf97
8015802,-0.0279604835820901,0.054817041525036,0.6028985587560146,LOC100130581
8016018,0.0836932537313437,0.053812816365069,0.6028985587560146,SLC25A39
8003233,-0.0442199482587044,0.0540886345799518,0.6028985587560146,MTHFSD
7911750,0.0552831761194028,0.0543704492236859,0.6028985587560146,HES5
8008754,-0.1114351721393021,0.0549419494436911,0.6028985587560146,RAD51C
8008629,-0.1103468796019893,0.0554680617875656,0.6028985587560146,DGKE
8014035,0.069620447761193,0.0549497054455039,0.6028985587560146,
8160581,-0.1044105094527365,0.0555406025643646,0.6028985587560146,TOPORS
7909127,0.0661055203980094,0.0552603907213345,0.6028985587560146,MFSD4
8115730,0.0747755044776123,0.0546318228359532,0.6028985587560146,MIR218-2
7981720,-0.1298484119402978,0.0555583474362352,0.6028985587560146,IGHV3-48
8007707,0.0714065671641792,0.0552065210073724,0.6028985587560146,CCDC103
8007446,-0.1943070507462678,0.0554823082889298,0.6028985587560146,IFI35
8042859,-0.0439650069651742,0.0541277205110392,0.6028985587560146,INO80B
7895160,-0.0691385452736312,0.054492408423247,0.6028985587560146,
7895172,-0.204427088557213,0.0535434778584883,0.6028985587560146,
7944769,-0.1070795800995005,0.0555469294694424,0.6028985587560146,GRAMD1B
7951604,0.0438033253731342,0.0556528698147548,0.6028985587560146,BTG4
7954511,-0.0692490368159202,0.0554326159397349,0.6028985587560146,STK38L
8075668,0.0649033810945285,0.0551843371705952,0.6028985587560146,
7971191,-0.0815341432835818,0.054738325544274,0.6028985587560146,SUGT1P3
8064375,0.1463113890547287,0.053733669947057,0.6028985587560146,SRXN1
8028194,-0.1392386089552237,0.0542138081633197,0.6028985587560146,ZNF382
8093298,-0.0699627323383085,0.0556780811536998,0.6028985587560146,CCR5
7893475,-0.1355514905472619,0.0545527136358064,0.6028985587560146,
8014861,-0.0933060656716415,0.054816689935785,0.6028985587560146,
8137044,0.0704225034825869,0.055161792915214,0.6028985587560146,
8036038,-0.059199379104478,0.0544214941124321,0.6028985587560146,ZNF599
8122885,0.0562895860696519,0.0549909001850142,0.6028985587560146,
7894903,-0.0960897771144253,0.0554067722060673,0.6028985587560146,
8042972,0.0934483104477621,0.0544019970660871,0.6028985587560146,
8068898,-0.0701266686567159,0.0554321914027407,0.6028985587560146,HIST1H2BK
8120675,0.0636141651741288,0.0536795329766237,0.6028985587560146,C6orf221
8145586,-0.0673648597014917,0.0553003697577789,0.6028985587560146,ELP3
8168438,-0.0953148417910432,0.0556398461860682,0.6028985587560146,UPRT
8132055,0.0726882009950218,0.0556354686114687,0.6028985587560146,C7orf41
8085914,-0.0993640855721382,0.0553250666196979,0.6028985587560146,SLC4A7
7936201,0.0412417970149263,0.0539519168655053,0.6028985587560146,C10orf79
8118611,-0.1294831940298513,0.0551371251595279,0.6028985587560146,
8164781,0.0521386845771143,0.0555092168176548,0.6028985587560146,TSC1
8035175,0.0645724776119411,0.055487457139493,0.6028985587560146,
8166182,-0.1074406388059712,0.0553124801336457,0.6028985587560146,
8120004,0.0696138308457703,0.0543001348095352,0.6028985587560146,TMEM151B
8095819,0.0634750766169154,0.0546521764622701,0.6028985587560146,FAM47E
7894040,0.1287409273631832,0.053820224728801,0.6028985587560146,
8161644,0.0434984497512438,0.054437294918218,0.6028985587560146,
7894038,-0.2697643303482584,0.0556252482302327,0.6028985587560146,
8136336,0.0645141253731331,0.0544481433909833,0.6028985587560146,AKR1B10
8010622,0.141455588059701,0.0549314367843999,0.6028985587560146,
8009380,0.2076321552238802,0.0553471595094566,0.6028985587560146,SNORA38B
8146921,-0.0851716338308463,0.0542353821414714,0.6028985587560146,RDH10
7908730,-0.0696249810945275,0.0550933125737438,0.6028985587560146,
8070701,-0.075924316417911,0.0542145396919749,0.6028985587560146,CSTB
8026298,0.069620447761193,0.0549497054455039,0.6028985587560146,
8153568,0.0647895024875637,0.054832369772218,0.6028985587560146,PLEC
7896019,-0.2248754368159211,0.0538507838305719,0.6028985587560146,
8098712,0.0689755223880599,0.054984501003543,0.6028985587560146,
8098175,-0.0626312417910455,0.0555405982131397,0.6028985587560146,
8070297,0.0804053691542296,0.0550343431253359,0.6028985587560146,ERG
8162294,-0.0616945651741316,0.054737564628637,0.6028985587560146,SPTLC1
8117714,0.1316231084577106,0.0557424807668505,0.6030075965217093,OR2J3
7962427,-0.1560253432835825,0.0557420330134123,0.6030075965217093,PUS7L
7919715,-0.1106078129353251,0.0557233300993983,0.6030075965217093,ANP32E
7895803,-0.2460628915422891,0.0558082314568201,0.6035227940297957,
7940110,0.0541854626865676,0.0559089255749855,0.6038031636784357,
7895819,0.0809836417910414,0.055942960625521,0.6038031636784357,
8008511,0.0714272298507463,0.0559287987439459,0.6038031636784357,WFIKKN2
7910001,-0.0860895721393042,0.0559361847852562,0.6038031636784357,DEGS1
8009705,0.0701719860696519,0.0559013804074284,0.6038031636784357,OTOP2
7969129,-0.0986325353233841,0.0558892638951444,0.6038031636784357,PHF11
8150175,-0.0700960398009957,0.056015916757706,0.6040032319563914,C8orf41
7907680,0.059860021890544,0.0559867853002032,0.6040032319563914,FAM20B
7957106,-0.0534462945273634,0.0560127078764997,0.6040032319563914,CNOT2
7894335,-0.1160816278606962,0.0560555071653697,0.6040105409253934,
8159583,0.0644170009950251,0.0560568474113509,0.6040105409253934,GRIN1
8047702,-0.1302092039800975,0.0560891549551406,0.6040105409253934,ICOS
8151993,-0.1204607701492523,0.0560784631441143,0.6040105409253934,COX6C
7928444,0.0891932278606937,0.0561682357874017,0.6040483677269703,VCL
8066985,0.0715142009950264,0.0562312620758494,0.6040483677269703,FAM65C
7896106,-0.1189545054726375,0.0561292477092888,0.6040483677269703,
7901087,0.0766018726368162,0.0561921350529134,0.6040483677269703,HPDL
8000917,-0.0560178009950256,0.0562022205586693,0.6040483677269703,ZNF785
7896523,-0.1374881333333331,0.0562377973977718,0.6040483677269703,
8017133,-0.1648615402985074,0.0562088970461688,0.6040483677269703,SKA2
8127141,0.0613978049751238,0.0561750045384231,0.6040483677269703,
8172711,0.1401217990049748,0.0562895255623097,0.6043854947076086,
8085972,0.0512682089552241,0.0563054871184491,0.6043854947076086,GADL1
8084275,0.0666695303482587,0.0568328814336463,0.6059444294255918,HTR3C
8138581,-0.0403959601990067,0.0564878251991205,0.6059444294255918,TRA2A
8161563,-0.1188816537313428,0.0567193151936333,0.6059444294255918,
7932227,-0.0942150427860681,0.0566671891763391,0.6059444294255918,NMT2
8038760,0.0800337791044771,0.0568037531140319,0.6059444294255918,KLK13
7993638,0.0874827303482579,0.0567096630218044,0.6059444294255918,TMC5
7957540,-0.1162245194029854,0.0567994074016479,0.6059444294255918,MRPL42
8001798,0.0615901412935331,0.0568233540271701,0.6059444294255918,
7896702,-0.0916971144278644,0.0566290241636721,0.6059444294255918,
8040458,0.0621070845771134,0.0567261189389031,0.6059444294255918,KCNS3
8155521,0.2040262288557208,0.0566311300910637,0.6059444294255918,FAM27A
7898048,0.0674145114427862,0.0566181988540636,0.6059444294255918,PRAMEF17
8121515,-0.1110403781094531,0.0565354892405514,0.6059444294255918,SLC16A10
7946749,0.067430993034824,0.0567961388607525,0.6059444294255918,CALCA
7895760,0.1098307621890555,0.0565253412318129,0.6059444294255918,
7972180,-0.1208421791044784,0.0566233050229895,0.6059444294255918,RNF219
8027297,-0.1015663741293524,0.0568204622301173,0.6059444294255918,ZNF738
7986444,0.0692399303482576,0.056578920282542,0.6059444294255918,LOC145757
7965838,-0.119354899502488,0.0566421338740477,0.6059444294255918,
7951589,0.0589047661691548,0.0565703660443616,0.6059444294255918,
7964579,0.0573609751243804,0.0567948313032481,0.6059444294255918,CTDSP2
8121209,0.0628672059701491,0.0569397488426802,0.6068895061506795,POU3F2
7985522,0.0507003184079613,0.0571954983035693,0.6070677060466354,ADAMTSL3
8147717,0.0485693412935326,0.0570244130468329,0.6070677060466354,ODF1
8153835,0.0757515582089549,0.0570028913709027,0.6070677060466354,PPP1R16A
8048715,0.0422825293532338,0.0571890657717289,0.6070677060466354,
8168079,0.1420827582089572,0.057207965642972,0.6070677060466354,
7997582,0.0669294069651744,0.0569875915789005,0.6070677060466354,WFDC1
7893304,-0.1219692875621909,0.0570558803210663,0.6070677060466354,
8072316,0.0591790965174112,0.0571727051469105,0.6070677060466354,CCDC157
