ID_REF	log2FC	pval	adj.pval	FM_mean	HC_mean
8135069	0.005518810048192435	0.6643216929811971	0.9054530126645107	5.629111641791046	5.607619466666667
8135080	-0.005879569662108786	0.47983079813648744	0.8371116505845428	6.852184776119403	6.880167200000001
8135089	0.010807126962282254	0.17907716511398097	0.7068191659000896	5.79760223880597	5.754335066666666
8135099	0.005085962055771276	0.5352555672468604	0.8567051468985482	6.197702686567164	6.175892266666668
8135114	0.0005814575301048563	0.9002001125847431	0.9762357569661877	8.524154179104478	8.520719333333334
8135149	-0.00041948740583430677	0.9603113513695023	0.9912113539337958	8.273197014925373	8.275602933333333
8135160	-0.03001428269339179	0.10191057270880473	0.6610322996044904	4.405452089552238	4.498064533333333
8135162	-0.009738945261417165	0.15103552932704084	0.6935242248286517	7.4721304477611925	7.522741866666668
8135172	0.007099388351459179	0.35476152565949176	0.7887616533042265	9.74913313432836	9.701276266666666
8135181	0.01122674325280748	0.127793259560226	0.6824545520535994	7.665492388059701	7.606072666666667
8135197	0.005581315016960353	0.7876296133928095	0.9444626636157624	7.12041895522388	7.0929256
8135204	0.0014300213915530158	0.9447279661135495	0.9868522800656565	7.058186716417909	7.051194000000001
8135211	-0.024481083370738066	0.04341739050936669	0.6134850421876407	7.480850597014925	7.608876266666666
8135214	-0.024005024243377582	0.03828576921608176	0.611798590970098	3.771131940298508	3.8344047999999997
8135216	-0.00025089923652510393	0.988501341926182	0.9978211720765198	4.679234029850746	4.6800478666666665
8135218	-0.005376683095335011	0.6812807551794774	0.9111005987984127	4.354727313432836	4.370986933333333
8135224	-0.001770249345328434	0.8997344210833492	0.9760998637694605	7.947004029850747	7.956761333333334
8135229	-0.010590235063746789	0.16419961888950282	0.6981099977398671	7.8340802985074625	7.891798666666667
8135235	-0.016153364537601522	0.10389898656497287	0.6635994205915485	8.71725671641791	8.815409333333333
8135250	-0.010959492812367078	0.27203109840761974	0.7522265086039492	8.149491641791043	8.211635333333334
8135262	0.015508925495923531	0.11333145451543822	0.6734585078219204	4.890109104477611	4.837822133333333
8135268	-0.006864814922054929	0.20163877870834726	0.7196814668541544	10.55264328358209	10.602975866666668
8135271	-0.01191417689092411	0.30315189477977306	0.7667841824118725	4.782784626865671	4.822445733333334
8135273	0.01962233320624529	0.09506357218491047	0.6557226025337906	6.608570149253731	6.519294400000001
8135275	-0.0089296664390619	0.2680123856350482	0.750458407787452	7.7764708955223885	7.824753200000002
8135277	-0.0012777500423633015	0.6033825190039428	0.8832466427436167	10.32607313432836	10.335222666666668
8135319	0.016424139154926465	0.12637224538620886	0.6815557687049646	6.612041044776119	6.537194133333332
8135321	-0.010331205818637113	0.19591123817571268	0.7195654574808525	5.383687462686567	5.422378666666665
8135323	-0.017103291693992162	0.09877599341775892	0.658753327146391	6.821043432835821	6.902388800000001
8135341	-0.010006955594336286	0.3549381808378845	0.7888756097226968	5.2475640298507455	5.2840892
8135361	-0.0052055360499208	0.7449045330657359	0.9318513069650902	2.6754880597014927	2.6851592
8135363	-0.004342753892191187	0.25079841446460716	0.7437893516123923	10.198413880597014	10.229159066666668
8135378	-0.003365337286782122	0.813635686193843	0.9521536373386423	8.472675074626864	8.492462133333335
8135392	-0.004962000905671449	0.3958225041315442	0.8041773384055375	9.409161641791044	9.441579199999998
8135405	0.008157832162779322	0.49118666861963817	0.8401795432842825	3.732034328358209	3.7109908000000003
8135410	-0.01202179563211514	0.16289041736098653	0.6979260364940394	5.995392686567165	6.0455602666666675
8135422	-0.009251207231298686	0.22192097065854188	0.7274728247229896	6.5568568656716435	6.599037466666668
8135436	0.0016254695552260223	0.884508456124361	0.972156397543253	3.89046447761194	3.886083600000001
8135458	-0.008238864985815386	0.1791194038060945	0.7068191659000896	9.775952835820895	9.831940533333334
8135464	-0.01148454734186366	0.16426780721046708	0.6981099977398671	7.775446417910446	7.837589733333332
8135480	-0.03457465308701124	0.04111923862055157	0.6134850421876407	6.0403234328358195	6.186830266666667
8135486	0.01703050647991855	0.13280645697752186	0.6846348657656828	3.386382835820896	3.3466428000000006
8135488	-0.0637904006854062	0.01354072096464868	0.5810891375577102	7.37896671641791	7.712556800000001
8135497	-0.03280445030279466	0.026129088746334485	0.5864346130842618	6.8629767164179105	7.020816933333334
8135512	-0.005809975726147165	0.5289638681252056	0.8532492086194728	6.128013432835822	6.152741733333334
8135514	0.004547968011108239	0.6656255666349308	0.9059906491644516	8.187821940298509	8.162051199999999
8135532	-0.0095161544366138	0.569916397831921	0.8723466175227048	6.641293134328359	6.685244533333334
8135542	0.0042256519040204665	0.7646268105448125	0.9373091091381579	3.8638537313432844	3.8525530666666676
8135544	-0.009712609702378083	0.4170480229358108	0.8115035074622307	3.8785611940298512	3.904760799999999
8135568	0.004062184848186323	0.45271065444707737	0.8272656825911583	8.300347014925375	8.277008666666667
8135576	-0.008198247091378619	0.1584939006291845	0.6964931010037465	10.080187611940298	10.137632266666667
8135585	-0.016117378801175253	0.03858949158713427	0.611798590970098	7.130131194029851	7.210233600000001
8135587	-0.012079641272086938	0.42934567090451586	0.817067815987206	5.51044656716418	5.5567790666666665
8135594	-0.007940287195960405	0.4807836734476772	0.837641157761876	4.881256268656717	4.908195733333335
8135601	0.0044022316655740745	0.7072063134348158	0.9184926292602722	3.7145211940298504	3.703204000000001
8135625	-0.019967300268516563	0.19067346521069206	0.7150323822086149	8.174833582089551	8.288762133333334
8135638	-0.002916597521125386	0.7579436259612604	0.9359632181222908	5.74262119402985	5.754242400000001
8135661	0.009621788974047307	0.2757758931573992	0.7529730370918953	3.362085671641791	3.339737466666666
8135688	-0.01779142128046196	0.2409851798677233	0.7387044176194999	6.290296119402985	6.3683488
8135697	0.018889594317423875	0.14999020543563654	0.6933708589358044	2.914431641791045	2.8765209333333335
8135705	0.022520452359313214	0.12164570535546698	0.6792791287857434	3.8182183582089557	3.7590787999999997
8135716	0.0033636163801753494	0.7410707710505983	0.9300954942959582	2.288862089552239	2.2835318666666673
8135718	-0.002956869593447653	0.6427300146311807	0.8971850234922294	7.712132089552239	7.727954666666668
8135734	-0.009354914379658297	0.4187642445366045	0.812341071052215	6.251610895522388	6.292280133333333
8135763	-0.003542371361586305	0.7494064748538558	0.9335357656426653	5.239596567164178	5.2524776
8135772	0.001138848133356074	0.9205180056350473	0.9811939215147375	3.5139447761194034	3.5111719999999997
8135774	0.011953204931365091	0.22134800760248483	0.7274418144883162	3.696846119402985	3.666343066666667
8135804	0.005003603572344195	0.6215039200950803	0.8892492490596222	3.9890428358208956	3.9752318666666664
8135821	-0.008179387430446106	0.1488629733885492	0.6930206727871675	4.371095074626865	4.395947466666667
8135827	0.009661576161256846	0.42272248545737945	0.8136534249537178	4.119272835820896	4.091778666666667
8135835	0.03032493190647023	0.05355465412179562	0.6173318705442972	3.1744198507462684	3.108391066666667
8135847	-0.0007103314899845614	0.9547573181874909	0.9897179785443326	3.387140149253731	3.3888082666666666
8135849	-0.009054876797330857	0.5167035479112999	0.8488683151744043	3.490947313432836	3.5129266666666665
8135856	-0.002554340510918962	0.5536360802586814	0.8653756206118105	8.928236119402985	8.944057866666666
8135865	0.009959195510862884	0.3123773458466967	0.7702534480929799	4.997191492537313	4.962813733333333
8135874	0.007105759771263376	0.6104104532539867	0.8850593934260057	2.804431343283582	2.790652533333334
8135876	0.003644359108485151	0.509540515947906	0.8459112006022027	9.087618656716419	9.0646916
8135902	0.004423108838305545	0.5380457547063848	0.8583958177591909	7.659857462686568	7.636409333333333
8135907	0.009054060782492712	0.22422418908304872	0.7283184883326771	5.632889104477612	5.597648933333333
8135909	0.024309797080635853	0.04401915663936677	0.6150338038459354	4.681741940298508	4.603514266666667
8135915	-0.010181570812441976	0.3881071613998462	0.801505211005985	6.02506104477612	6.067732266666667
8135922	-0.008709991595813982	0.2946032817077264	0.7618957540035923	6.3585550746268655	6.397059733333334
8135929	0.006002249544116989	0.46030226866430424	0.8292931053583134	10.251289701492537	10.2087284
8135931	0.01404594876356624	0.08356195555145089	0.6448739504935179	9.550938955223879	9.458403066666666
8135933	0.004577164185287863	0.6805782346626059	0.9110251201181121	6.552597611940298	6.531841466666666
8135943	0.0450504123935942	0.010184799125672432	0.5737005645819467	10.244072985074627	9.929128666666667
8135945	-0.0032906351613557483	0.7569797926331147	0.9359346754969456	4.708248059701493	4.718999333333333
8135955	-0.02003472661901684	0.11570461825101042	0.6747300186019445	7.019003582089553	7.1171565333333335
8135967	-0.01669408358435387	0.06085789678553909	0.6243768055989531	6.015014328358209	6.085021066666666
8135969	-0.004183899051120488	0.697285862563116	0.9151186563829887	5.466965671641791	5.4828432
8135990	0.006108708909535743	0.41156358853175934	0.8100628248118454	5.34130880597015	5.3187402666666665
8136039	-0.009612897319169367	0.3721864437618778	0.7960392191558299	9.44233328358209	9.505459066666667
8136045	-0.0036989447600772607	0.6791206336163168	0.910589930234869	7.512141343283582	7.531426533333332
8136059	0.011415322094541658	0.46075248584461814	0.8294142575103126	4.063159552238806	4.031136666666667
8136061	0.004982967380084524	0.4859348764645058	0.8387821599477953	6.140856567164178	6.119683066666666
8136063	0.01962520339560525	0.2103947043198289	0.7234782549150939	3.3994371641791044	3.3535071999999997
8136065	-0.0018188001441452606	0.7895054701514599	0.9448160287767007	6.453611492537313	6.4617526666666665
8136067	-0.009948951432022124	0.37807042035936367	0.7973543145394727	8.40964552238806	8.4678396
8136078	0.014777226929222564	0.6160078029680824	0.8869345757148785	6.367969552238805	6.3030766666666675
8136080	0.012644180240479308	0.12615607562591477	0.6815557687049646	5.535117611940298	5.486818266666666
8136095	-0.0037198245477938485	0.4895190486539908	0.8398361218020767	7.671979552238807	7.691786399999998
8136115	0.00032936521381410344	0.9822732490085184	0.9966615579641442	4.864178358208955	4.863068
8136138	0.0048930568151512865	0.6845142461547346	0.9124219913868945	5.033125074626866	5.0160836
8136140	-0.0024097536793679097	0.5947156078518887	0.8800986168672104	7.6226223880597015	7.635365200000001
8136159	0.022456318516209883	0.4320522285421353	0.8181760700657754	8.440309253731343	8.309948533333332
8136161	-0.005633188330647965	0.7529132928282741	0.9347472555726766	4.48502447761194	4.5025710666666665
8136163	-0.005099834237909828	0.20999832808541494	0.7229107858784972	8.351721492537314	8.381296533333334
