,B_cells,T_cells_CD4,T_cells_CD8,T_cells_Treg,NK_cells,Monocytes,Dendritic_cells,Neutrophils,Eosinophils,Basophils,Mast_cells,Platelets
GSM1644518,0.0862618152751084,0.10387260699193146,0.0828260100180203,0.07102727567883627,0.0791648029837442,0.11431160978976761,0.09262947547475399,0.09923090782633558,0.060514641740441535,0.06689597739179698,0.062303233399612655,0.08096164342965098
GSM1644519,0.08463450558389556,0.10472861574920261,0.09302606544542251,0.07090552935820102,0.08944587512169867,0.11349140408837115,0.09117398947231385,0.09456236347371517,0.05877116099180082,0.06309966454893104,0.06015295765963427,0.0760078685068132
GSM1644520,0.0810528691138498,0.10585670498925959,0.09051306072011728,0.07112939721078154,0.0842058701216476,0.1142303039012002,0.09134217054360852,0.09844904946894623,0.0622063506282551,0.06393758508401305,0.06031380756632904,0.07676283065199184
GSM1644521,0.08223625493742397,0.10792243030860246,0.08430668604238446,0.0712011265140565,0.078956727200414,0.11732040639016246,0.09200019675959556,0.10387820464371755,0.06090119817079553,0.0629638751534821,0.059847391833589746,0.07846550204577582
GSM1644522,0.08580841900792735,0.10192268637343951,0.07934690248734073,0.06522336311041714,0.07896568018616405,0.11926760630332976,0.08723784631326892,0.1116239949486899,0.05793430517043914,0.05450959910910843,0.05702894910236583,0.10113064788750928
GSM1644523,0.08518783464785992,0.10846186136766141,0.08501442180327169,0.06958030323729839,0.0804563300088769,0.11919760761043874,0.08750763551805388,0.1046445055455822,0.06106426226067395,0.052746618925729356,0.05447803269068135,0.09166058638387233
GSM1644524,0.09020804955366277,0.10710504509224127,0.09068515995600332,0.07247610432762912,0.08634181176315112,0.11119495877459622,0.08847507195641284,0.09926922800750676,0.05937618534546841,0.05393356739459408,0.05301700518173243,0.08791781264700153
GSM1644525,0.08901049794740361,0.10853285373897521,0.08292898236256938,0.07503048745207701,0.07775302436161662,0.11233281515262272,0.08966962703689672,0.09797471162547933,0.06278055191386495,0.0635244677593284,0.05969803054369864,0.08076395010546736
GSM1644526,0.08462329484060259,0.10499496597585307,0.08486506370279152,0.07155698864534808,0.08378429875754723,0.11242029731775981,0.09284943987529388,0.09546774805125513,0.06018125383962131,0.0684326335588643,0.06413188284002282,0.07669213259504006
GSM1644527,0.08681875912228944,0.10516269450417251,0.08724650467824228,0.07263585994907576,0.08722687470422431,0.11582348720884493,0.09078012675035352,0.10101184255925105,0.060093472688656786,0.05309474557585816,0.0518730971416636,0.08823253511736756
GSM1644528,0.08591052023151494,0.1048529834586363,0.08574645545686818,0.07320616432485097,0.08217723996058744,0.1153399769930969,0.09163332133789492,0.10168440899915189,0.05910089801019009,0.05683736426934051,0.055820496790659944,0.08769017016720791
GSM1644529,0.08490154932275842,0.10767412896692563,0.0905191428888487,0.0746424139639994,0.08780457480910348,0.11598974664195277,0.09021088065016472,0.09943584945108846,0.06341779404795568,0.05510705782518483,0.05485156791077606,0.07544529352124194
GSM1644530,0.08769240738513193,0.10887213788562276,0.08689741274704682,0.0726913100701916,0.08131189035451634,0.11381162352243414,0.09090809357168482,0.09914457218199113,0.06239528273059351,0.060404581310598254,0.057835071654754995,0.07803561658543384
GSM1644531,0.08825023531610851,0.1053901737580644,0.08668082616405362,0.07374040215902916,0.08275297820388461,0.11231702256525612,0.09031840337197775,0.09548603632717684,0.06400600080576081,0.058851251443979825,0.05653130424031218,0.08567536564439628
GSM1644532,0.08257459472387299,0.10514704215809233,0.08946865262294966,0.07285016413701718,0.0848437668863929,0.11345297287129295,0.09004509892729078,0.10116766679744912,0.05813117510505994,0.060078506600957836,0.05813731270246835,0.08410304646715586
GSM1644533,0.08739160127794848,0.10434083518873,0.09290198737281466,0.07216583000378046,0.08749371656280588,0.115719214227552,0.09259602382016913,0.10020198572533735,0.06827447142004257,0.05098992780999226,0.05220158740251967,0.07572281918830764
GSM1644534,0.08997836008257276,0.1032108760693878,0.08578618716523333,0.07164593766317158,0.08087028412246242,0.11422965111754725,0.09025718629696985,0.10038710410359042,0.06304464035082105,0.05481627350301499,0.05477436740202996,0.09099913212319856
GSM1644535,0.08909820650054649,0.10769767104078685,0.09138871496290009,0.0751140176821967,0.08567165536218609,0.1140094122671785,0.08991362155224467,0.09977351299568005,0.05671199320606783,0.05222109722431458,0.05203259523453514,0.08636750197136286
GSM1644536,0.08681269174513129,0.10414838837582864,0.0876213857841628,0.07188328534312191,0.0857625547688915,0.11374889266396526,0.09067155239813324,0.10155529219992676,0.05637974932572912,0.060144416687189214,0.05793803002646041,0.08333376068146006
GSM1644537,0.08573656908737685,0.11065613257431894,0.08445738503628014,0.07090154190257697,0.08055938063112149,0.11769295642576141,0.09132806806335156,0.10043794296115385,0.057641184438330585,0.05736420134125511,0.05560227022654125,0.08762236731193193
GSM1644538,0.0840986870584311,0.10766677695021018,0.08392985142550426,0.07237725213380977,0.08065952649325674,0.11628634430803957,0.09033024680417476,0.10144531728368772,0.05926556266637045,0.05840060005514634,0.05772270421800806,0.08781713060336112
GSM1644539,0.09585323963075067,0.10585920886984375,0.0852999732638365,0.07511896483785153,0.0807373427489075,0.11502062585584996,0.08790432739337345,0.0998344132227534,0.06096808135230387,0.053119391403114974,0.052979940636388535,0.08730449078502588
GSM1644540,0.07905604725676689,0.10755663895518991,0.08839485700755068,0.07348972585441492,0.0845398141682107,0.11756281317055475,0.09100500137501731,0.10495769917506977,0.06175056544080328,0.05429302060441432,0.05399799319626988,0.08339582379573734
GSM1644541,0.09385964862795121,0.10856596512815021,0.08680475066765574,0.07391787395929518,0.08246783210506568,0.11404318548551044,0.09043371154410436,0.09773558872846044,0.06040764852730422,0.05122994562703211,0.050535691396590914,0.08999815820287957
GSM1644542,0.08364371635206727,0.10476075096300008,0.0827766424506105,0.07294925353264645,0.08096693503369179,0.1116420627673856,0.09175958574154056,0.09787166296684398,0.05992557728170935,0.06809774642635269,0.06352134666200489,0.08208471982214689
GSM1644543,0.08767097520520027,0.10167720969244982,0.08701919146990275,0.06894618513733522,0.08534566509266714,0.11166176047782483,0.0920179604487125,0.09723029342358605,0.06092311856646561,0.06252892657284796,0.05898180116488043,0.08599691274812755
GSM1644544,0.08532866796452042,0.10755211956863972,0.08925711754396666,0.07086321480998249,0.08599697501286781,0.11487224001533985,0.09018653294550855,0.10089375914622452,0.061856982049793355,0.05455659001372376,0.05540342691730371,0.08323237401212916
GSM1644545,0.08748094110884269,0.10512460407103835,0.08916532902761164,0.07131247180247947,0.08661742805114578,0.11360668990634049,0.08988154649696808,0.10081880093137066,0.06043296948619447,0.055550931803064425,0.05621737105081496,0.08379091626412905
GSM1644546,0.08376306668131868,0.10527662566160599,0.08920663848102123,0.07402608523561402,0.08439566844957766,0.11221316639719682,0.09081897302478785,0.09647142156427888,0.058616017943514044,0.06268567263923858,0.05983908725081075,0.08268757667103523
GSM1644547,0.08390083300770737,0.10521957674500158,0.08911030002939148,0.07203799213426215,0.0828564982928939,0.11252648151493828,0.09062294192303663,0.09880072333726299,0.06010720912962731,0.06125876409486243,0.058937956308524435,0.08462072348249133
GSM1644548,0.08742877360294359,0.10766215799183,0.09312553232406857,0.07539510638767867,0.08789934854628466,0.11718512186155534,0.09113963965005065,0.10384299725959811,0.05694308374418204,0.04861971591682756,0.05012419443179296,0.08063432828318781
GSM1644549,0.07754076331045102,0.10604423994721777,0.0925068046463331,0.07255394971934219,0.08960606018007342,0.1171705422033638,0.09114392674740406,0.10145546940588869,0.0630921313505322,0.05415843116195827,0.054147560453517166,0.0805801208739183
GSM1644550,0.08497899081540565,0.10440420567298632,0.08684797951120944,0.07173442989981968,0.08067914441121177,0.10822772746375424,0.08989881290523943,0.09848941247356129,0.0560689593278775,0.06690045400043254,0.062441754775514904,0.08932812874298716
GSM1644551,0.08612820050954192,0.10981338060274906,0.08588216534034512,0.07033893634971806,0.08345223944926886,0.11451645640750756,0.09077738669204063,0.09877403509164324,0.061716264376947744,0.05899656410792312,0.05759782186270549,0.08200654920960918
GSM1644552,0.08760987019385326,0.10782471167140878,0.08495926136970461,0.07207774430418304,0.08464115434978427,0.112189748017638,0.09057688798679708,0.0984658898330946,0.05958633162628908,0.060367520046424206,0.05847407221898951,0.08322680838183379
GSM1644553,0.08333051746302533,0.10348469556657494,0.08460736124462535,0.06998182081839455,0.08313559112995136,0.11271030912897317,0.08961657445743546,0.09952345836497856,0.062461317122196096,0.06169429525364933,0.059568491472063695,0.08988556797813234
GSM1644554,0.08417202021257583,0.10598444564727084,0.0822280519851787,0.06894650219916423,0.07866238746401087,0.11499739811205174,0.09264108088963124,0.10226768761366407,0.06008151950555227,0.06382127165543794,0.06216539298581355,0.08403224172964875
GSM1644555,0.08865052264858914,0.10773519766504366,0.0893393102684615,0.07227049076494664,0.08411540377804669,0.11734919162451306,0.09098540097752124,0.10575346096693733,0.05890625278274973,0.05044088703326835,0.05201694890793074,0.08243693258199192
GSM1644556,0.08585350345958886,0.10801528615524153,0.09401952992182934,0.0747369643693204,0.08944297711438266,0.11176173321069355,0.0901085152942364,0.0975552064984678,0.062055223304344806,0.05421942828783329,0.054632127052241033,0.0775995053318205
GSM1644557,0.08498631738733799,0.111476385909059,0.084764493862888,0.07263728470171679,0.07616164486478127,0.11592586889990264,0.0907121649784432,0.10332835357437904,0.061284742141423175,0.05752009985675019,0.057829093932891304,0.08337354989042747
GSM1644558,0.08390546300314854,0.10642982618494096,0.08872805087534372,0.07239248020491351,0.0827917399896421,0.11683537894811687,0.09063766549349087,0.10494842371566358,0.06292350131208845,0.05550721148577539,0.05545720799608487,0.07944305079079102
GSM1644559,0.08379901951662252,0.10759346691783127,0.08982096090938557,0.07318674600205625,0.08575318308723678,0.11136080150028153,0.08831507320430888,0.09403822772655385,0.06268503010082159,0.06482412024918364,0.06225750243870185,0.07636586834701634
GSM1644560,0.08619533814497797,0.10419384511772142,0.08875923593414602,0.0739612815354145,0.08559349060449316,0.11083232963464733,0.08983341417748371,0.0938548340810918,0.06029622292578322,0.06585839655369913,0.06320655391034655,0.07741505738019513
GSM1644561,0.09308558155807858,0.10303850926407632,0.08751435578061204,0.06982426770262969,0.08589789313461167,0.11611805673654811,0.0892281355964616,0.10322192678369854,0.060846017852021,0.0500191207427876,0.05188098331354363,0.0893251515349313
GSM1644562,0.08614727268115076,0.10741977759945795,0.08633284898286371,0.07086358130439817,0.08207997502365956,0.11717276821368083,0.09053160955778987,0.10441240403659893,0.06567480269578325,0.050838434356917706,0.05150854776401356,0.08701797778368589
GSM1644563,0.08835984919352943,0.10680448718234788,0.08848760724911746,0.06990283226391213,0.0824776331111416,0.11535352106182258,0.08809914144335045,0.09945351835941657,0.06286664360974202,0.05700579019043391,0.05544171539411337,0.08574726094107263
GSM1644564,0.08893854934915484,0.10687345479765255,0.09297942783879054,0.07426106661071195,0.08672681993587866,0.1150913980859205,0.09185354104992369,0.09917547110004107,0.058286609746376304,0.05098070064839111,0.05182971909362057,0.08300324174353824
GSM1644565,0.09403400138139482,0.1122550179907367,0.08426889130142869,0.07443109209450931,0.08069610708728944,0.11854308637247325,0.09008703563664798,0.10270289860145176,0.05456862135867327,0.05039661836756463,0.051110738323779374,0.08690589148405067
GSM1644566,0.0881108786007248,0.10702868034546185,0.08787451972874055,0.07007125785868473,0.08339606953838559,0.11734428383703284,0.09023444708124963,0.10383354677739727,0.06047043518040676,0.050721132998932494,0.051480626724978065,0.08943412132800549
