""
"DRD2-opti_at"" 1.82158496232003 2.2618956240364 1.35828404335033 1.37994622045857 2.48478146641991 1.72925039758397 3.12484053318927 2.55360136438212 1.50032677877074 1.93012468921214 2.05156299251599 2.14452997996476 1.47489179546936 1.51624748489393 1.59448478080206 1.79311125351354 1.22780927168698 2.22216842210769 1.72589589123086 1.62493805769264 1.75039018193602 1.84810186503838 1.62353143200823 2.03552301843927 1.83547330918367 1.79031406876849 1.43478330459041 2.23556971593234 1.95711201542115 2.56829388628933 1.90707641188391 2.7958374567517 1.91931372519108 2.69024730796875 1.69351415336609 1.78878737271088 1.68330937803966 2.3414234389146 1.90043501297539 2.40769338650315 2.00521222054429 2.05348228363564 1.37222441889273"
"DRD2-opti_st"" 1.59376239708331 1.56925763637428 0.848785126755384 0.933172409544409 1.88272514835241 0.612753586522356 0.701488583243156 1.15713210438809 1.48265496845381 1.32832437693075 1.28420819446542 1.21118671584006 1.08968649822419 1.05676695179848 1.4408087395067 1.20629835572546 1.81776141274035 2.23779118592383 1.53211957968671 1.06612587826636 1.56927156077754 1.9142081247038 1.48206027220882 1.03311458191495 1.40218625990636 0.960043356531647 0.847469981716076 2.08444110936842 0.68389374101794 1.93404889937373 1.4532469933564 2.0421868086916 1.55150140740784 1.30451604423739 1.39907923596798 1.82194695698127 1.25982533532968 2.77497244600094 1.60766740210257 1.32921292293564 1.55812468887631 1.684310895704 1.13854672486767"
"DRD2-rand_at"" 0.616892639509124 1.73581048478598 1.8013941908947 1.57770224100793 2.05009922535433 2.57926707535782 1.6371266191437 1.19426324938529 1.06838003402187 1.27832021860845 1.09241504827456 1.23827915489148 1.27651779714808 0.441209502857383 1.33242480183047 2.02654504715339 1.23002170831512 0.930317228888343 1.0140907403577 1.43773603636519 1.3481796442295 1.32739231870507 2.05780182500361 0.977237586315431 1.33411130281842 1.39483055972135 0.796973917113545 1.5057079980073 0.759057998885841 0.792086005525354 1.37933406236685 1.55717694571814 2.61280925923644 0.695925068635346 1.17167584490207 0.781051147439766 1.02835137386463 0.868721239247797 1.91751327425613 2.25362985212483 0.15525991567082 1.33587585587536 2.11734154637439"
"DRD2-rand_st"" 1.77424310023626 3.04749742692075 3.29892826517141 3.09100818350269 2.62173656106402 1.44952819861647 1.19395643482508 1.82041845594307 2.39248707030136 1.73315196592429 2.3972008216016 2.71000489867294 1.94505459951889 2.18139735048854 0.611149989303714 2.15932865699109 1.67306547360789 2.73133657071346 2.16863991409432 3.19734490070131 2.62597386182913 1.2511408161978 2.29719715379012 1.70411772173525 2.68165296324082 1.05804102208744 1.06514636119765 2.77050030340265 1.92591670507235 2.35795596971947 2.51602650553548 3.46425564831912 2.2024485823561 2.47933243281207 2.21891327662243 1.63694092899829 1.99179497150017 2.90443948311456 3.03037666362439 2.25028068393681 1.40817897751977 2.97858595180419 2.60444498576209"
"GATA2-bgrd_at"" 5.47253771625035 5.97163019489621 5.89528693994365 5.50446145224388 6.08247676292939 5.843840224198 5.24232598460231 5.10147608156333 5.18921485345493 5.46235206159735 6.3630156582748 5.72206656032253 5.89743686258231 5.38326567515729 6.30467723915778 5.91274191395568 5.3810658809569 5.53327689805596 5.57822743422371 5.30935792904299 5.53327689805596 5.44338057979489 5.30813785589947 4.88967254023476 6.11239710222818 5.92652214115975 4.93489859276267 5.74857996343979 5.51616914279042 5.48699175823548 5.24063347153575 6.31898333102634 6.01952716877866 5.79523663857361 5.57776657435661 5.513954740683 5.42786767630755 5.22144708393824 5.57386528358312 5.52877647936508 5.40440944223869 5.47181651707569 5.74048062993252"
"GATA2-bgrd_st"" 8.49480009494434 8.37346509325658 8.26569462364969 8.29906055272051 9.31850835660223 8.70678156146502 8.33606950551373 8.06299927845172 7.90217754170484 8.619144638134 8.03634320643676 8.93747040459727 8.27314934548664 8.99106959952519 8.37529469014578 8.60232533335209 8.31444946275306 8.53269930636756 8.73427952040906 8.37832407668171 8.26966105278785 8.29906055272051 8.75675983546199 9.12057183025769 8.53269930636756 8.28169176050523 8.81531178349801 8.52917445321636 8.7216549793587 8.73999708348585 8.30247126048335 9.28776819702201 9.3265077059141 8.96189024279159 7.99818482677726 8.47917300385981 8.48854450915975 8.00111878269666 8.93934275274116 8.11458242052248 8.49451048187398 9.09322037863569 8.55523792357413"
"GATA2-opti_at"" 2.28237639972112 1.84636418878278 1.99225665678803 1.5110611601805 1.83727677059838 1.73025245938587 1.49324450978074 2.29646087409757 1.76928892757349 3.52907403299054 1.61809543978827 3.44846634437471 1.95500162365649 2.51630853598669 2.61674118753779 1.79883867547905 3.0648125668876 2.67709651933542 2.03557554381398 2.63759356488419 2.52067128831584 1.76458009682225 1.42667102373608 3.063873173675 2.85846787281953 3.58798174800794 1.83149301702272 2.5579061262553 2.41884594116023 1.70694806709989 1.91297847216746 1.55014185918778 1.50816232725697 2.44240959324775 0.999784343508281 2.90757040826258 1.11314675971782 1.58177233553449 2.40421702953833 2.34851631244628 4.09432145034495 1.30223748044359 1.84283179331926"
"GATA2-opti_st"" 4.6249895602089 4.2013876401499 5.29901665754726 4.1597856508744 3.36570225499184 4.71847562560329 3.76751560446465 3.77929494838081 4.96131810163093 5.63144876582522 3.83342912398995 5.7360549725269 3.24697067743457 4.27660046108413 4.43743231038884 3.94346505619489 4.77867192531183 5.3662843331814 4.49857004540102 4.06427220623998 4.64185650607125 3.95516892040759 3.95290215887525 3.65979331302944 4.41944102681927 5.33116149807112 4.35312902710296 4.38483297733425 5.00622551111342 4.49558670820446 4.20243011024093 4.53639942739696 3.51514843950887 4.8013613055373 4.0861108523224 4.00506748817126 4.25170249599941 3.58279359649819 4.76358298417621 4.72285295859811 5.28092741002678 3.57390033942652 3.47858216974901"
"GATA2-rand_at"" 1.93562680796714 2.2818812328213 1.96234685076911 3.05416532812513 2.79342255458049 1.24215922618099 1.5366964513708 3.07925724285205 1.91493420489703 0.62155739403563 1.31978949412833 2.21279629114624 1.02412263967493 0.915093056658912 2.96137317309619 2.15668148250948 2.87878929052274 2.38838341104464 1.3870132552696 1.27083197474164 0.83316833308806 1.45271466780864 2.32096108736415 0.819632852462611 2.29170806430458 2.05207646363217 2.17692747668016 2.00713174190786 2.46844238352437 3.83568572691279 2.76150822020946 2.53875171601566 2.5504419921603 0.244490139688619 0.810718218788673 1.31083637887071 3.9399843642494 2.27390661807562 1.24171912156417 1.17795481234705 2.1427285368869 0.663142684215291 0.606846274024168"
"GATA2-rand_st"" 3.37079323674365 1.74134341170483 1.88954121962049 2.69628565751917 4.33193907891976 4.51231869679164 3.61700148063328 1.87501299564552 4.12008917283801 3.11316553760679 2.02507447898282 2.96142622422061 4.86480559510664 4.3436519592838 3.54907907679398 3.31398374271174 2.15020338009869 2.6783359329413 2.78676280777978 2.54738256469179 2.38699460588439 3.59968367102716 2.79862099682572 3.22303534174646 2.56088104543999 3.62061501555182 4.25108461226812 0.770536967780472 3.40658166963097 4.77046614054912 3.49822751455735 3.55129386626356 4.1760002270015 2.47933243281207 4.80379577906101 2.29009358683746 2.96971346104134 4.77430332776814 3.42364231254777 2.79153058117068 2.93809756585318 3.54857952276234 3.17596736233053"
